date,provice,pm25,hotspot
22/10/2023,นครพนม,26,0
22/10/2023,หนองบัวลำภู,13,0
22/10/2023,บึงกาฬ,22,0
23/10/2023,เลย,11,1
23/10/2023,หนองคาย,8,0
23/10/2023,อุดรธานี,12,0
23/10/2023,สกลนคร,10,1
23/10/2023,นครพนม,22,0
23/10/2023,หนองบัวลำภู,7,0
23/10/2023,บึงกาฬ,20,0
24/10/2023,เลย,10,0
24/10/2023,หนองคาย,6,0
24/10/2023,อุดรธานี,14,0
24/10/2023,สกลนคร,13,0
24/10/2023,นครพนม,25,0
24/10/2023,หนองบัวลำภู,12,0
24/10/2023,บึงกาฬ,15,0
25/10/2023,เลย,15,0
25/10/2023,หนองคาย,13,0
25/10/2023,อุดรธานี,18,0
25/10/2023,สกลนคร,7,0
25/10/2023,นครพนม,18,0
25/10/2023,หนองบัวลำภู,9,0
25/10/2023,บึงกาฬ,21,0
26/10/2023,เลย,11,0
26/10/2023,หนองคาย,10,0
26/10/2023,อุดรธานี,9,0
26/10/2023,สกลนคร,12,0
26/10/2023,นครพนม,13,0
26/10/2023,หนองบัวลำภู,17,0
26/10/2023,บึงกาฬ,15,0
27/10/2023,เลย,11,0
27/10/2023,หนองคาย,7,1
27/10/2023,อุดรธานี,9,0
27/10/2023,สกลนคร,9,0
27/10/2023,นครพนม,21,0
27/10/2023,หนองบัวลำภู,8,0
27/10/2023,บึงกาฬ,12,0
28/10/2023,เลย,9,0
28/10/2023,หนองคาย,10,0
28/10/2023,อุดรธานี,14,1
28/10/2023,สกลนคร,7,0
28/10/2023,นครพนม,16,0
28/10/2023,หนองบัวลำภู,7,0
28/10/2023,บึงกาฬ,15,1
29/10/2023,เลย,12,0
29/10/2023,หนองคาย,15,0
29/10/2023,อุดรธานี,12,0
29/10/2023,สกลนคร,7,0
29/10/2023,นครพนม,24,0
29/10/2023,หนองบัวลำภู,9,0
29/10/2023,บึงกาฬ,25,0
30/10/2023,เลย,17,0
30/10/2023,หนองคาย,6,0
30/10/2023,อุดรธานี,11,1
30/10/2023,สกลนคร,12,0
30/10/2023,นครพนม,16,0
30/10/2023,หนองบัวลำภู,6,0
30/10/2023,บึงกาฬ,13,0
31/10/2023,เลย,6,0
31/10/2023,หนองคาย,4,0
31/10/2023,อุดรธานี,5,0
31/10/2023,สกลนคร,4,0
31/10/2023,นครพนม,6,0
31/10/2023,หนองบัวลำภู,3,0
31/10/2023,บึงกาฬ,14,0
