date,provice,pm25,hotspot
22/08/2023,นครพนม,19,0
22/08/2023,หนองบัวลำภู,5,0
22/08/2023,บึงกาฬ,7,0
23/08/2023,เลย,14,0
23/08/2023,หนองคาย,8,0
23/08/2023,อุดรธานี,10,0
23/08/2023,สกลนคร,18,0
23/08/2023,นครพนม,18,0
23/08/2023,หนองบัวลำภู,11,0
23/08/2023,บึงกาฬ,10,0
24/08/2023,เลย,13,0
24/08/2023,หนองคาย,7,0
24/08/2023,อุดรธานี,11,0
24/08/2023,สกลนคร,13,0
24/08/2023,นครพนม,11,0
24/08/2023,หนองบัวลำภู,8,0
24/08/2023,บึงกาฬ,6,0
25/08/2023,เลย,13,0
25/08/2023,หนองคาย,10,0
25/08/2023,อุดรธานี,10,0
25/08/2023,สกลนคร,12,0
25/08/2023,นครพนม,10,0
25/08/2023,หนองบัวลำภู,7,0
25/08/2023,บึงกาฬ,8,0
26/08/2023,เลย,11,0
26/08/2023,หนองคาย,11,0
26/08/2023,อุดรธานี,15,0
26/08/2023,สกลนคร,10,0
26/08/2023,นครพนม,11,0
26/08/2023,หนองบัวลำภู,9,0
26/08/2023,บึงกาฬ,12,0
27/08/2023,เลย,16,0
27/08/2023,หนองคาย,7,0
27/08/2023,อุดรธานี,10,0
27/08/2023,สกลนคร,13,0
27/08/2023,นครพนม,14,0
27/08/2023,หนองบัวลำภู,10,0
27/08/2023,บึงกาฬ,11,0
28/08/2023,เลย,18,0
28/08/2023,หนองคาย,10,0
28/08/2023,อุดรธานี,19,0
28/08/2023,สกลนคร,15,0
28/08/2023,นครพนม,15,0
28/08/2023,หนองบัวลำภู,11,0
28/08/2023,บึงกาฬ,6,0
29/08/2023,เลย,14,0
29/08/2023,หนองคาย,11,0
29/08/2023,อุดรธานี,13,0
29/08/2023,สกลนคร,20,0
29/08/2023,นครพนม,22,0
29/08/2023,หนองบัวลำภู,16,0
29/08/2023,บึงกาฬ,8,0
30/08/2023,เลย,11,0
30/08/2023,หนองคาย,7,0
30/08/2023,อุดรธานี,12,0
30/08/2023,สกลนคร,10,0
30/08/2023,นครพนม,13,0
30/08/2023,หนองบัวลำภู,13,0
30/08/2023,บึงกาฬ,9,0
31/08/2023,เลย,16,0
31/08/2023,หนองคาย,6,0
31/08/2023,อุดรธานี,13,0
31/08/2023,สกลนคร,6,0
31/08/2023,นครพนม,15,0
31/08/2023,หนองบัวลำภู,14,0
31/08/2023,บึงกาฬ,5,0
