YEA_GOV,PROV,TAX_TYPE,FORM_CODE,AMT_RCV
2567,ตาก,007,อส4ข,482329.07
2567,ตาก,007,อส9,1045811.00
2567,ตาก,011,ป2,381600.00
2567,ตาก,015,รบ1,500.00
2567,นครนายก,001,ทป3,23939568.40
2567,นครนายก,001,ป2,600500.00
2567,นครนายก,001,ภงด1,58119749.13
2567,นครนายก,001,ภงด2,10315238.07
2567,นครนายก,001,ภงด3,39963371.36
2567,นครนายก,001,ภงด90,30983530.64
2567,นครนายก,001,ภงด91,14413026.77
2567,นครนายก,001,ภงด93,70000.00
2567,นครนายก,001,ภงด94,7677247.25
2567,นครนายก,002,ทป3,9151481.12
2567,นครนายก,002,ป2,252600.00
2567,นครนายก,002,ภงด50,65057275.68
2567,นครนายก,002,ภงด51,52231341.22
2567,นครนายก,002,ภงด53,70235473.13
2567,นครนายก,002,ภงด54,34936497.66
2567,นครนายก,002,ภงด55,92423.21
2567,นครนายก,005,ทป3,15342648.83
2567,นครนายก,005,ป2,236100.00
2567,นครนายก,005,ภพ30,413545923.59
2567,นครนายก,005,ภพ30.2,166206.80
2567,นครนายก,005,ภพ36,15338217.22
2567,นครนายก,006,ทป3,273934.83
2567,นครนายก,006,ป2,7800.00
2567,นครนายก,006,ภธ40,10826237.59
2567,นครนายก,007,อส10,2406473.00
2567,นครนายก,007,อส10.1,295910.00
2567,นครนายก,007,อส4,2042878.00
2567,นครนายก,007,อส4ก,22896.00
2567,นครนายก,007,อส4ข,221205.50
2567,นครนายก,007,อส9,1462193.00
2567,นครนายก,011,ป2,560600.00
2567,นครนายก,015,รบ1,1015.50
2567,นครปฐม,001,ทป3,167969871.05
2567,นครปฐม,001,ป2,3085100.00
2567,นครปฐม,001,ภงด1,1636239530.87
2567,นครปฐม,001,ภงด2,578400348.60
2567,นครปฐม,001,ภงด3,359467096.97
2567,นครปฐม,001,ภงด90,276478809.65
2567,นครปฐม,001,ภงด91,105224831.88
2567,นครปฐม,001,ภงด93,575738.36
2567,นครปฐม,001,ภงด94,69622032.51
2567,นครปฐม,002,ทป3,86433027.73
2567,นครปฐม,002,ป2,3283600.00
2567,นครปฐม,002,ภงด50,2200108598.61
2567,นครปฐม,002,ภงด51,2173640830.11
2567,นครปฐม,002,ภงด53,1271047964.17
2567,นครปฐม,002,ภงด54,147126957.65
2567,นครปฐม,002,ภงด55,1456384.26
2567,นครปฐม,005,ทป3,66585249.05
2567,นครปฐม,005,ป2,1897400.00
2567,นครปฐม,005,ภพ30,7028763033.84
2567,นครปฐม,005,ภพ30.2,214366.24
2567,นครปฐม,005,ภพ36,94271618.70
2567,นครปฐม,006,ทป3,1509290.51
2567,นครปฐม,006,ป2,52000.00
2567,นครปฐม,006,ภธ40,72994228.80
2567,นครปฐม,007,ทป3,1.28
2567,นครปฐม,007,อส10,12806328.00
2567,นครปฐม,007,อส10.1,253052.00
2567,นครปฐม,007,อส4,15478612.00
2567,นครปฐม,007,อส4ก,334938.00
2567,นครปฐม,007,อส4ข,9920106.00
2567,นครปฐม,007,อส9,18618951.00
2567,นครปฐม,011,ป2,1750800.00
2567,นครปฐม,015,รบ1,8196.00
2567,นครปฐม,070,ภม60,10667772.28
2567,นครพนม,001,ทป3,27576277.36
2567,นครพนม,001,ป2,1241700.00
2567,นครพนม,001,ภงด1,26472621.71
2567,นครพนม,001,ภงด2,3034975.77
2567,นครพนม,001,ภงด3,25744523.43
2567,นครพนม,001,ภงด90,36707561.09
2567,นครพนม,001,ภงด91,22979198.66
2567,นครพนม,001,ภงด93,114995.00
2567,นครพนม,001,ภงด94,10126478.52
2567,นครพนม,002,ทป3,2171283.77
2567,นครพนม,002,ป2,370200.00
2567,นครพนม,002,ภงด50,34480928.55
2567,นครพนม,002,ภงด51,23803695.95
2567,นครพนม,002,ภงด53,48929965.82
2567,นครพนม,002,ภงด54,1960.60
2567,นครพนม,002,ภงด55,167772.00
2567,นครพนม,005,ทป3,8209748.97
2567,นครพนม,005,ป2,529000.00
2567,นครพนม,005,ภพ30,391925217.63
2567,นครพนม,005,ภพ36,5729252.39
2567,นครพนม,006,ทป3,55957.20
2567,นครพนม,006,ป2,44000.00
2567,นครพนม,006,ภธ40,30273121.13
2567,นครพนม,007,อส10,4086034.65
2567,นครพนม,007,อส10.1,130376.00
2567,นครพนม,007,อส4,1538557.54
2567,นครพนม,007,อส4ก,48004.50
2567,นครพนม,007,อส4ข,571373.26
2567,นครพนม,007,อส9,1995241.00
2567,นครพนม,010,รบ1,34.00
2567,นครพนม,011,ป2,326200.00
2567,นครราชสีมา,001,ทป3,169830352.66
2567,นครราชสีมา,001,ป2,4693300.00
2567,นครราชสีมา,001,ภงด1,966123258.48
2567,นครราชสีมา,001,ภงด2,209314424.76
2567,นครราชสีมา,001,ภงด3,332857104.37
2567,นครราชสีมา,001,ภงด90,228899960.20
2567,นครราชสีมา,001,ภงด91,146109706.89
2567,นครราชสีมา,001,ภงด93,154089911.62
2567,นครราชสีมา,001,ภงด94,63683422.82
2567,นครราชสีมา,002,ทป3,123850760.09
2567,นครราชสีมา,002,ป2,2550100.00
2567,นครราชสีมา,002,ภงด50,1074816785.13
2567,นครราชสีมา,002,ภงด51,954047401.13
2567,นครราชสีมา,002,ภงด53,1132757747.14
2567,นครราชสีมา,002,ภงด54,472085031.65
2567,นครราชสีมา,002,ภงด55,1592794.52
2567,นครราชสีมา,005,ทป3,62094928.55
2567,นครราชสีมา,005,ป2,2242600.00
2567,นครราชสีมา,005,ภพ30,5410336201.25
2567,นครราชสีมา,005,ภพ36,180863631.49
2567,นครราชสีมา,006,ทป3,488799.69
2567,นครราชสีมา,006,ป2,88600.00
2567,นครราชสีมา,006,ภธ40,162142130.82
2567,นครราชสีมา,007,อส10,19291748.00
2567,นครราชสีมา,007,อส10.1,2305911.00
2567,นครราชสีมา,007,อส4,18535195.50
2567,นครราชสีมา,007,อส4ก,295290.00
2567,นครราชสีมา,007,อส4ข,11173250.97
2567,นครราชสีมา,007,อส9,20050007.00
2567,นครราชสีมา,010,รบ1,1.00
2567,นครราชสีมา,011,ป2,2490700.00
2567,นครราชสีมา,015,รบ1,17768.95
2567,นครศรีธรรมราช,001,ทป3,84284471.06
2567,นครศรีธรรมราช,001,ป2,1886700.00
2567,นครศรีธรรมราช,001,ภงด1,250485787.14
2567,นครศรีธรรมราช,001,ภงด2,32384597.69
2567,นครศรีธรรมราช,001,ภงด3,121539433.63
2567,นครศรีธรรมราช,001,ภงด90,102080241.88
2567,นครศรีธรรมราช,001,ภงด91,75521820.07
2567,นครศรีธรรมราช,001,ภงด93,10530043.78
2567,นครศรีธรรมราช,001,ภงด94,19672379.09
2567,นครศรีธรรมราช,002,ทป3,3551081.92
2567,นครศรีธรรมราช,002,ป2,1070100.00
2567,นครศรีธรรมราช,002,ภงด50,193683942.19
2567,นครศรีธรรมราช,002,ภงด51,233788513.69
2567,นครศรีธรรมราช,002,ภงด53,235274459.47
2567,นครศรีธรรมราช,002,ภงด54,2645763.97
2567,นครศรีธรรมราช,002,ภงด55,324287.98
2567,นครศรีธรรมราช,005,ทป3,40688689.35
2567,นครศรีธรรมราช,005,ป2,752300.00
2567,นครศรีธรรมราช,005,ภพ30,1610794994.77
2567,นครศรีธรรมราช,005,ภพ36,37817888.22
2567,นครศรีธรรมราช,006,ทป3,1368788.75
2567,นครศรีธรรมราช,006,ป2,27200.00
2567,นครศรีธรรมราช,006,ภธ40,69878894.76
2567,นครศรีธรรมราช,007,อส10,7150886.56
2567,นครศรีธรรมราช,007,อส10.1,2096601.00
2567,นครศรีธรรมราช,007,อส4,6943837.64
2567,นครศรีธรรมราช,007,อส4ก,217891.30
2567,นครศรีธรรมราช,007,อส4ข,3062011.00
2567,นครศรีธรรมราช,007,อส9,8118755.00
2567,นครศรีธรรมราช,010,รบ1,4.50
2567,นครศรีธรรมราช,011,ป2,1232600.00
2567,นครศรีธรรมราช,015,รบ1,1244.00
2567,นครสวรรค์,001,ทป3,83976599.25
2567,นครสวรรค์,001,ป2,2291600.00
2567,นครสวรรค์,001,ภงด1,145266116.49
2567,นครสวรรค์,001,ภงด2,42725797.08
2567,นครสวรรค์,001,ภงด3,86812978.93
2567,นครสวรรค์,001,ภงด90,117013811.39
2567,นครสวรรค์,001,ภงด91,39113646.69
2567,นครสวรรค์,001,ภงด93,64805716.30
2567,นครสวรรค์,001,ภงด94,23595788.20
2567,นครสวรรค์,002,ทป3,14183539.22
2567,นครสวรรค์,002,ป2,583000.00
2567,นครสวรรค์,002,ภงด50,392276180.41
2567,นครสวรรค์,002,ภงด51,334335107.91
2567,นครสวรรค์,002,ภงด53,231360565.45
2567,นครสวรรค์,002,ภงด54,552944.10
2567,นครสวรรค์,002,ภงด55,742759.73
2567,นครสวรรค์,005,ทป3,35068496.25
2567,นครสวรรค์,005,ป2,730800.00
2567,นครสวรรค์,005,ภพ30,1635640205.63
2567,นครสวรรค์,005,ภพ36,7072909.21
2567,นครสวรรค์,006,ทป3,780700.34
2567,นครสวรรค์,006,ป2,45400.00
2567,นครสวรรค์,006,ภธ40,57336395.17
2567,นครสวรรค์,007,อส10,8259326.90
2567,นครสวรรค์,007,อส10.1,940735.00
2567,นครสวรรค์,007,อส4,4493394.00
2567,นครสวรรค์,007,อส4ก,96996.00
2567,นครสวรรค์,007,อส4ข,6642198.10
2567,นครสวรรค์,007,อส9,6417790.00
2567,นครสวรรค์,011,ป2,689100.00
2567,นครสวรรค์,015,รบ1,846.50
2567,นนทบุรี,001,ทป3,707880345.08
2567,นนทบุรี,001,ป2,4838900.00
2567,นนทบุรี,001,ภงด1,6660490901.74
2567,นนทบุรี,001,ภงด2,2033225426.22
2567,นนทบุรี,001,ภงด3,1683917556.65
2567,นนทบุรี,001,ภงด90,760071290.16
2567,นนทบุรี,001,ภงด91,398201826.86
2567,นนทบุรี,001,ภงด93,9546442.60
2567,นนทบุรี,001,ภงด94,99591279.53
2567,นนทบุรี,002,ทป3,93813447.35
2567,นนทบุรี,002,ป2,9595200.00
2567,นนทบุรี,002,ภงด50,5718958579.81
2567,นนทบุรี,002,ภงด51,3825353412.68
2567,นนทบุรี,002,ภงด53,8220820474.44
2567,นนทบุรี,002,ภงด54,692215457.25
2567,นนทบุรี,002,ภงด55,22783852.19
2567,นนทบุรี,005,ทป3,84939552.92
2567,นนทบุรี,005,ป2,5846600.00
2567,นนทบุรี,005,ภพ30,23288288483.04
2567,นนทบุรี,005,ภพ30.2,1838433.67
2567,นนทบุรี,005,ภพ36,810432005.01
2567,นนทบุรี,006,ทป3,224060.93
2567,นนทบุรี,006,ป2,156200.00
2567,นนทบุรี,006,ภธ40,242569494.80
2567,นนทบุรี,007,ทป3,264325.00
2567,นนทบุรี,007,อส10,25736430.91
2567,นนทบุรี,007,อส10.1,247011.00
2567,นนทบุรี,007,อส4,705057440.50
2567,นนทบุรี,007,อส4ก,40669166.00
2567,นนทบุรี,007,อส4ข,17133790.60
2567,นนทบุรี,007,อส9,41031704.00
2567,นนทบุรี,010,รบ1,29.50
2567,นนทบุรี,011,ป2,6314500.00
2567,นนทบุรี,015,รบ1,708.13
2567,นนทบุรี,070,ภม60,624167.02
2567,นราธิวาส,001,ทป3,21972383.81
2567,นราธิวาส,001,ป2,635600.00
2567,นราธิวาส,001,ภงด1,39396573.92
2567,นราธิวาส,001,ภงด2,52182013.86
2567,นราธิวาส,001,ภงด3,28565065.98
2567,นราธิวาส,001,ภงด90,18863469.77
2567,นราธิวาส,001,ภงด91,23414642.17
2567,นราธิวาส,001,ภงด93,2042151.33
2567,นราธิวาส,001,ภงด94,4095666.01
2567,นราธิวาส,002,ทป3,705787.45
2567,นราธิวาส,002,ป2,234400.00
2567,นราธิวาส,002,ภงด50,20571923.06
2567,นราธิวาส,002,ภงด51,18631564.68
2567,นราธิวาส,002,ภงด53,49311330.50
2567,นราธิวาส,002,ภงด54,6707.69
2567,นราธิวาส,002,ภงด55,159398.87
2567,นราธิวาส,005,ทป3,26186023.68
2567,นราธิวาส,005,ป2,207700.00
2567,นราธิวาส,005,ภพ30,353684242.71
2567,นราธิวาส,005,ภพ36,590831.45
2567,นราธิวาส,006,ทป3,179357.71
2567,นราธิวาส,006,ป2,5200.00
2567,นราธิวาส,006,ภธ40,26504118.71
2567,นราธิวาส,007,อส10,2335663.00
2567,นราธิวาส,007,อส10.1,555820.00
2567,นราธิวาส,007,อส4,3418084.25
2567,นราธิวาส,007,อส4ก,30425.18
2567,นราธิวาส,007,อส4ข,1473079.83
2567,นราธิวาส,007,อส9,2123711.00
2567,นราธิวาส,010,รบ1,0.50
2567,นราธิวาส,011,ป2,332200.00
2567,น่าน,001,ทป3,28956647.58
2567,น่าน,001,ป2,828200.00
2567,น่าน,001,ภงด1,23375591.49
2567,น่าน,001,ภงด2,13159637.20
2567,น่าน,001,ภงด3,23751746.45
2567,น่าน,001,ภงด90,36964592.31
2567,น่าน,001,ภงด91,14819191.77
2567,น่าน,001,ภงด93,355907.62
2567,น่าน,001,ภงด94,8215172.45
2567,น่าน,002,ทป3,2612308.07
2567,น่าน,002,ป2,237600.00
2567,น่าน,002,ภงด50,30336175.19
2567,น่าน,002,ภงด51,21037629.09
2567,น่าน,002,ภงด53,37358103.26
2567,น่าน,002,ภงด54,5751.45
2567,น่าน,002,ภงด55,360649.43
2567,น่าน,005,ทป3,9329626.32
2567,น่าน,005,ป2,312700.00
2567,น่าน,005,ภพ30,304201387.54
2567,น่าน,005,ภพ36,2231878.94
2567,น่าน,006,ทป3,9251.51
2567,น่าน,006,ป2,2800.00
2567,น่าน,006,ภธ40,16728382.83
2567,น่าน,007,อส10,3091889.27
2567,น่าน,007,อส10.1,99442.00
2567,น่าน,007,อส4,684621.74
2567,น่าน,007,อส4ก,48392.00
2567,น่าน,007,อส4ข,1074537.00
2567,น่าน,007,อส9,2293804.00
2567,น่าน,009,รบ1,245.00
2567,น่าน,010,รบ1,0.50
2567,น่าน,011,ป2,452600.00
2567,น่าน,015,รบ1,915.16
2567,บึงกาฬ,001,ทป3,21130905.24
2567,บึงกาฬ,001,ป2,799100.00
2567,บึงกาฬ,001,ภงด1,8484653.82
2567,บึงกาฬ,001,ภงด2,2484850.78
2567,บึงกาฬ,001,ภงด3,12424443.51
2567,บึงกาฬ,001,ภงด90,22727285.10
2567,บึงกาฬ,001,ภงด91,10316384.96
2567,บึงกาฬ,001,ภงด93,37072367.85
2567,บึงกาฬ,001,ภงด94,9007441.08
2567,บึงกาฬ,002,ทป3,1785542.73
2567,บึงกาฬ,002,ป2,186400.00
2567,บึงกาฬ,002,ภงด50,13291242.92
2567,บึงกาฬ,002,ภงด51,10577838.26
2567,บึงกาฬ,002,ภงด53,26327245.21
2567,บึงกาฬ,002,ภงด54,1029.34
2567,บึงกาฬ,002,ภงด55,59341.00
2567,บึงกาฬ,005,ทป3,6432082.46
2567,บึงกาฬ,005,ป2,387000.00
2567,บึงกาฬ,005,ภพ30,219824907.53
2567,บึงกาฬ,005,ภพ36,158889.06
2567,บึงกาฬ,006,ทป3,727.12
2567,บึงกาฬ,006,ป2,5400.00
2567,บึงกาฬ,006,ภธ40,19151683.60
2567,บึงกาฬ,007,อส10,2217483.45
2567,บึงกาฬ,007,อส10.1,87136.00
2567,บึงกาฬ,007,อส4,739309.38
2567,บึงกาฬ,007,อส4ก,21495.00
2567,บึงกาฬ,007,อส4ข,174888.00
2567,บึงกาฬ,007,อส9,1552314.00
2567,บึงกาฬ,011,ป2,185500.00
2567,บึงกาฬ,015,รบ1,0.50
2567,บุรีรัมย์,001,ทป3,77803381.67
2567,บุรีรัมย์,001,ป2,2338200.00
2567,บุรีรัมย์,001,ภงด1,117235040.57
2567,บุรีรัมย์,001,ภงด2,107143639.60
2567,บุรีรัมย์,001,ภงด3,76550700.53
2567,บุรีรัมย์,001,ภงด90,92744519.22
2567,บุรีรัมย์,001,ภงด91,49990026.51
2567,บุรีรัมย์,001,ภงด93,32900392.61
2567,บุรีรัมย์,001,ภงด94,24321629.06
2567,บุรีรัมย์,002,ทป3,5465983.39
2567,บุรีรัมย์,002,ป2,769800.00
2567,บุรีรัมย์,002,ภงด50,250297968.39
2567,บุรีรัมย์,002,ภงด51,276195488.52
2567,บุรีรัมย์,002,ภงด53,205764606.78
2567,บุรีรัมย์,002,ภงด54,5169372.47
2567,บุรีรัมย์,002,ภงด55,363901.45
2567,บุรีรัมย์,005,ทป3,12703885.64
2567,บุรีรัมย์,005,ป2,1033600.00
2567,บุรีรัมย์,005,ภพ30,1236221393.52
2567,บุรีรัมย์,005,ภพ36,13418324.84
2567,บุรีรัมย์,006,ทป3,27417.37
2567,บุรีรัมย์,006,ป2,28700.00
2567,บุรีรัมย์,006,ภธ40,63274117.09
2567,บุรีรัมย์,007,อส10,8440714.96
2567,บุรีรัมย์,007,อส10.1,924343.35
2567,บุรีรัมย์,007,อส4,3493708.50
2567,บุรีรัมย์,007,อส4ก,82320.00
2567,บุรีรัมย์,007,อส4ข,1233018.50
2567,บุรีรัมย์,007,อส9,11711960.00
2567,บุรีรัมย์,011,ป2,444400.00
2567,บุรีรัมย์,015,รบ1,0.50
2567,ปทุมธานี,001,ทป3,356165456.38
2567,ปทุมธานี,001,ป2,5143200.00
2567,ปทุมธานี,001,ภงด1,5433554382.19
2567,ปทุมธานี,001,ภงด2,871835987.56
2567,ปทุมธานี,001,ภงด3,1138204879.93
2567,ปทุมธานี,001,ภงด90,397159290.74
2567,ปทุมธานี,001,ภงด91,326402470.51
2567,ปทุมธานี,001,ภงด93,3158783.45
2567,ปทุมธานี,001,ภงด94,60349367.81
2567,ปทุมธานี,002,ทป3,530336961.04
2567,ปทุมธานี,002,ป2,8258600.00
2567,ปทุมธานี,002,ภงด50,7933452564.99
2567,ปทุมธานี,002,ภงด51,6586065443.73
2567,ปทุมธานี,002,ภงด53,4125011237.21
2567,ปทุมธานี,002,ภงด54,5193621559.49
2567,ปทุมธานี,002,ภงด55,3744666.69
2567,ปทุมธานี,005,ทป3,121521698.91
2567,ปทุมธานี,005,ป2,4915900.00
2567,ปทุมธานี,005,ภพ30,19600872631.40
2567,ปทุมธานี,005,ภพ30.2,365400.36
2567,ปทุมธานี,005,ภพ36,2018836376.03
2567,ปทุมธานี,006,ทป3,596292.34
2567,ปทุมธานี,006,ป2,128900.00
2567,ปทุมธานี,006,ภธ40,250726785.13
2567,ปทุมธานี,007,ทป3,83608.00
2567,ปทุมธานี,007,อส10,21050649.00
2567,ปทุมธานี,007,อส10.1,130977.00
2567,ปทุมธานี,007,อส4,62750729.50
2567,ปทุมธานี,007,อส4ก,649068.00
2567,ปทุมธานี,007,อส4ข,8392265.79
2567,ปทุมธานี,007,อส9,64875599.00
2567,ปทุมธานี,010,รบ1,22.50
2567,ปทุมธานี,011,ป2,5664900.00
2567,ปทุมธานี,015,รบ1,8968.81
2567,ปทุมธานี,999,รบ1,0.01
2567,ประจวบคีรีขันธ์,001,ทป3,48183328.43
2567,ประจวบคีรีขันธ์,001,ป2,1564900.00
2567,ประจวบคีรีขันธ์,001,ภงด1,197999774.92
2567,ประจวบคีรีขันธ์,001,ภงด2,24002469.84
2567,ประจวบคีรีขันธ์,001,ภงด3,90137420.17
2567,ประจวบคีรีขันธ์,001,ภงด90,94757455.28
2567,ประจวบคีรีขันธ์,001,ภงด91,37819029.20
2567,ประจวบคีรีขันธ์,001,ภงด93,4070966.46
2567,ประจวบคีรีขันธ์,001,ภงด94,19728043.30
2567,ประจวบคีรีขันธ์,002,ทป3,24180631.80
2567,ประจวบคีรีขันธ์,002,ป2,776100.00
2567,ประจวบคีรีขันธ์,002,ภงด50,102305491.26
2567,ประจวบคีรีขันธ์,002,ภงด51,97722032.66
2567,ประจวบคีรีขันธ์,002,ภงด53,197988999.85
2567,ประจวบคีรีขันธ์,002,ภงด54,14010458.21
2567,ประจวบคีรีขันธ์,002,ภงด55,261228.27
2567,ประจวบคีรีขันธ์,005,ทป3,19727472.15
2567,ประจวบคีรีขันธ์,005,ป2,710800.00
2567,ประจวบคีรีขันธ์,005,ภพ30,1738527057.11
2567,ประจวบคีรีขันธ์,005,ภพ36,33524283.98
2567,ประจวบคีรีขันธ์,006,ทป3,692798.36
2567,ประจวบคีรีขันธ์,006,ป2,41900.00
2567,ประจวบคีรีขันธ์,006,ภธ40,30030951.95
2567,ประจวบคีรีขันธ์,007,ทป3,139345.00
2567,ประจวบคีรีขันธ์,007,อส10,6400230.29
2567,ประจวบคีรีขันธ์,007,อส10.1,46800.00
2567,ประจวบคีรีขันธ์,007,อส4,4914786.12
2567,ประจวบคีรีขันธ์,007,อส4ก,103020.00
2567,ประจวบคีรีขันธ์,007,อส4ข,364579.77
2567,ประจวบคีรีขันธ์,007,อส9,3150334.00
2567,ประจวบคีรีขันธ์,011,ป2,612500.00
2567,ปราจีนบุรี,001,ทป3,35516148.05
2567,ปราจีนบุรี,001,ป2,1701800.00
2567,ปราจีนบุรี,001,ภงด1,918485827.33
2567,ปราจีนบุรี,001,ภงด2,140597698.02
2567,ปราจีนบุรี,001,ภงด3,126760750.43
2567,ปราจีนบุรี,001,ภงด90,43354590.73
2567,ปราจีนบุรี,001,ภงด91,62477830.87
2567,ปราจีนบุรี,001,ภงด93,9600.00
2567,ปราจีนบุรี,001,ภงด94,8913230.21
2567,ปราจีนบุรี,002,ทป3,75572957.61
2567,ปราจีนบุรี,002,ป2,1047200.00
2567,ปราจีนบุรี,002,ภงด50,1013491907.76
2567,ปราจีนบุรี,002,ภงด51,1043327715.44
2567,ปราจีนบุรี,002,ภงด53,1006065520.99
2567,ปราจีนบุรี,002,ภงด54,1428265589.98
2567,ปราจีนบุรี,002,ภงด55,7776686.24
2567,ปราจีนบุรี,005,ทป3,22039801.92
2567,ปราจีนบุรี,005,ป2,792500.00
2567,ปราจีนบุรี,005,ภพ30,2477671907.59
2567,ปราจีนบุรี,005,ภพ36,297983113.59
2567,ปราจีนบุรี,006,ทป3,300000.00
2567,ปราจีนบุรี,006,ป2,9700.00
2567,ปราจีนบุรี,006,ภธ40,24478947.19
2567,ปราจีนบุรี,007,อส10,4677783.29
2567,ปราจีนบุรี,007,อส10.1,926698.00
2567,ปราจีนบุรี,007,อส4,2920658.75
2567,ปราจีนบุรี,007,อส4ก,74334.00
2567,ปราจีนบุรี,007,อส4ข,318496.25
2567,ปราจีนบุรี,007,อส9,8411178.00
2567,ปราจีนบุรี,011,ป2,726300.00
2567,ปราจีนบุรี,015,รบ1,0.50
2567,ปัตตานี,001,ทป3,25355720.36
2567,ปัตตานี,001,ป2,870100.00
2567,ปัตตานี,001,ภงด1,45158170.51
2567,ปัตตานี,001,ภงด2,37603361.95
2567,ปัตตานี,001,ภงด3,33706835.67
2567,ปัตตานี,001,ภงด90,21127713.38
2567,ปัตตานี,001,ภงด91,27930020.54
2567,ปัตตานี,001,ภงด93,2775871.65
2567,ปัตตานี,001,ภงด94,3889065.60
2567,ปัตตานี,002,ทป3,2129225.41
2567,ปัตตานี,002,ป2,188600.00
2567,ปัตตานี,002,ภงด50,24084457.74
2567,ปัตตานี,002,ภงด51,22892472.36
2567,ปัตตานี,002,ภงด53,60022288.67
2567,ปัตตานี,002,ภงด55,65278.73
2567,ปัตตานี,005,ทป3,31556068.43
2567,ปัตตานี,005,ป2,213700.00
2567,ปัตตานี,005,ภพ30,433469417.39
2567,ปัตตานี,005,ภพ36,694770.00
2567,ปัตตานี,006,ทป3,572377.72
2567,ปัตตานี,006,ป2,12200.00
2567,ปัตตานี,006,ภธ40,23961007.45
2567,ปัตตานี,007,อส10,3407568.29
2567,ปัตตานี,007,อส10.1,41933.00
2567,ปัตตานี,007,อส4,4056632.00
2567,ปัตตานี,007,อส4ก,54015.00
2567,ปัตตานี,007,อส4ข,1316712.00
2567,ปัตตานี,007,อส9,927300.00
2567,ปัตตานี,011,ป2,278900.00
2567,ปัตตานี,015,รบ1,1.60
2567,ปัตตานี,999,รบ1,0.02
2567,พระนครศรีอยุธยา,001,ทป3,103201727.17
2567,พระนครศรีอยุธยา,001,ป2,2664100.00
2567,พระนครศรีอยุธยา,001,ภงด1,3584770255.42
2567,พระนครศรีอยุธยา,001,ภงด2,224806270.31
2567,พระนครศรีอยุธยา,001,ภงด3,259784866.32
2567,พระนครศรีอยุธยา,001,ภงด90,129508183.03
2567,พระนครศรีอยุธยา,001,ภงด91,233483879.77
2567,พระนครศรีอยุธยา,001,ภงด93,6897380.38
2567,พระนครศรีอยุธยา,001,ภงด94,26134150.88
2567,พระนครศรีอยุธยา,002,ทป3,140784538.79
2567,พระนครศรีอยุธยา,002,ป2,2458800.00
2567,พระนครศรีอยุธยา,002,ภงด50,4805474750.07
2567,พระนครศรีอยุธยา,002,ภงด51,3342080127.46
2567,พระนครศรีอยุธยา,002,ภงด53,2353647222.27
2567,พระนครศรีอยุธยา,002,ภงด54,5012606627.33
2567,พระนครศรีอยุธยา,002,ภงด55,2036753.11
2567,พระนครศรีอยุธยา,005,ทป3,71493170.23
2567,พระนครศรีอยุธยา,005,ป2,1367900.00
2567,พระนครศรีอยุธยา,005,ภพ30,7864718420.79
2567,พระนครศรีอยุธยา,005,ภพ30.2,60544.62
2567,พระนครศรีอยุธยา,005,ภพ36,1651742502.31
2567,พระนครศรีอยุธยา,006,ทป3,812696.56
2567,พระนครศรีอยุธยา,006,ป2,26500.00
2567,พระนครศรีอยุธยา,006,ภธ40,56855895.14
2567,พระนครศรีอยุธยา,007,ทป3,1860447.50
2567,พระนครศรีอยุธยา,007,อส10,13906357.37
2567,พระนครศรีอยุธยา,007,อส10.1,762993.00
2567,พระนครศรีอยุธยา,007,อส4,40646002.00
2567,พระนครศรีอยุธยา,007,อส4ก,174890.50
2567,พระนครศรีอยุธยา,007,อส4ข,16772216.00
2567,พระนครศรีอยุธยา,007,อส9,29372871.00
2567,พระนครศรีอยุธยา,010,รบ1,4.50
2567,พระนครศรีอยุธยา,011,ป2,1750300.00
2567,พระนครศรีอยุธยา,015,รบ1,1.00
2567,พะเยา,001,ทป3,22698251.68
2567,พะเยา,001,ป2,1070100.00
2567,พะเยา,001,ภงด1,70538823.96
2567,พะเยา,001,ภงด2,10406838.00
2567,พะเยา,001,ภงด3,22175611.98
2567,พะเยา,001,ภงด90,29398145.50
2567,พะเยา,001,ภงด91,20067014.36
2567,พะเยา,001,ภงด93,159119.00
2567,พะเยา,001,ภงด94,5369750.89
2567,พะเยา,002,ทป3,7777045.83
2567,พะเยา,002,ป2,282900.00
2567,พะเยา,002,ภงด50,35073082.40
2567,พะเยา,002,ภงด51,26617044.99
2567,พะเยา,002,ภงด53,45082376.71
2567,พะเยา,002,ภงด54,5625.00
2567,พะเยา,002,ภงด55,123983.20
2567,พะเยา,005,ทป3,16060553.98
2567,พะเยา,005,ป2,301200.00
2567,พะเยา,005,ภพ30,281925332.16
2567,พะเยา,005,ภพ30.2,19403.09
2567,พะเยา,005,ภพ36,1477890.65
2567,พะเยา,006,ทป3,651167.33
2567,พะเยา,006,ป2,9100.00
2567,พะเยา,006,ภธ40,21180128.91
2567,พะเยา,007,อส10,2060323.65
2567,พะเยา,007,อส10.1,736459.00
2567,พะเยา,007,อส4,2557218.50
2567,พะเยา,007,อส4ก,34008.00
2567,พะเยา,007,อส4ข,1052662.85
2567,พะเยา,007,อส9,1886606.00
2567,พะเยา,011,ป2,332100.00
2567,พังงา,001,ทป3,24787637.17
2567,พังงา,001,ป2,891100.00
2567,พังงา,001,ภงด1,111680498.85
2567,พังงา,001,ภงด2,29194852.32
2567,พังงา,001,ภงด3,40105625.80
2567,พังงา,001,ภงด90,27211706.62
2567,พังงา,001,ภงด91,14754662.78
2567,พังงา,001,ภงด93,1043752.49
2567,พังงา,001,ภงด94,7574282.93
2567,พังงา,002,ทป3,1738341.67
