YEA_GOV,PROV,TAX_TYPE,FORM_CODE,AMT_RCV
2565,"อำนาจเจริญ","001","ภงด91",9478735.16
2565,"อำนาจเจริญ","001","ภงด93",12445892.48
2565,"อำนาจเจริญ","001","ภงด94",11470578.40
2565,"อำนาจเจริญ","002","ทป3",1297085.61
2565,"อำนาจเจริญ","002","ภงด50",18828464.42
2565,"อำนาจเจริญ","002","ภงด51",12874825.34
2565,"อำนาจเจริญ","002","ภงด53",27077543.54
2565,"อำนาจเจริญ","002","ภงด55",126107.86
2565,"อำนาจเจริญ","005","ทป3",6569778.91
2565,"อำนาจเจริญ","005","ภพ30",224111877.19
2565,"อำนาจเจริญ","005","ภพ36",1613587.38
2565,"อำนาจเจริญ","006","ทป3",21625.14
2565,"อำนาจเจริญ","006","ภธ40",12435200.41
2565,"อำนาจเจริญ","007","อส10",1579645.00
2565,"อำนาจเจริญ","007","อส10.1",350371.00
2565,"อำนาจเจริญ","007","อส4",1315296.82
2565,"อำนาจเจริญ","007","อส4ก",35250.00
2565,"อำนาจเจริญ","007","อส4ข",247900.00
2565,"อำนาจเจริญ","007","อส9",944000.00
2565,"อำนาจเจริญ","010","รบ1",2.00
2565,"อำนาจเจริญ","011","ป2",1287848.00
2565,"อำนาจเจริญ","015","รบ1",1.50
2565,"อุดรธานี","001","ทป3",111986786.06
2565,"อุดรธานี","001","ป2",7600.00
2565,"อุดรธานี","001","ภงด1",111858694.64
2565,"อุดรธานี","001","ภงด2",28126763.51
2565,"อุดรธานี","001","ภงด3",113603052.37
2565,"อุดรธานี","001","ภงด90",104312142.49
2565,"อุดรธานี","001","ภงด91",71187843.61
2565,"อุดรธานี","001","ภงด93",71443092.46
2565,"อุดรธานี","001","ภงด94",37741039.64
2565,"อุดรธานี","002","ทป3",12592586.38
2565,"อุดรธานี","002","ป2",2600.00
2565,"อุดรธานี","002","ภงด50",182778155.61
2565,"อุดรธานี","002","ภงด51",144005525.01
2565,"อุดรธานี","002","ภงด53",261881245.06
2565,"อุดรธานี","002","ภงด54",5911954.17
2565,"อุดรธานี","002","ภงด55",1754965.25
2565,"อุดรธานี","005","ทป3",31307608.43
2565,"อุดรธานี","005","ป2",3800.00
2565,"อุดรธานี","005","ภพ30",1636191992.71
2565,"อุดรธานี","005","ภพ36",8004833.46
2565,"อุดรธานี","006","ทป3",358600.15
2565,"อุดรธานี","006","ภธ40",61240989.93
2565,"อุดรธานี","007","อส10",7861869.17
2565,"อุดรธานี","007","อส10.1",1785703.00
2565,"อุดรธานี","007","อส4",9029874.66
2565,"อุดรธานี","007","อส4ก",288482.00
2565,"อุดรธานี","007","อส4ข",6714844.59
2565,"อุดรธานี","007","อส9",6458027.00
2565,"อุดรธานี","010","รบ1",2.50
2565,"อุดรธานี","011","ป2",5126822.00
2565,"อุดรธานี","015","รบ1",130.00
2565,"อุตรดิตถ์","001","ทป3",28925486.35
2565,"อุตรดิตถ์","001","ป2",1000.00
2565,"อุตรดิตถ์","001","ภงด1",33767125.45
2565,"อุตรดิตถ์","001","ภงด2",35859710.86
2565,"อุตรดิตถ์","001","ภงด3",22289924.59
2565,"อุตรดิตถ์","001","ภงด90",34846816.11
2565,"อุตรดิตถ์","001","ภงด91",17448630.83
2565,"อุตรดิตถ์","001","ภงด93",17222130.90
2565,"อุตรดิตถ์","001","ภงด94",10148729.56
2565,"อุตรดิตถ์","002","ทป3",1071264.74
2565,"อุตรดิตถ์","002","ป2",150200.00
2565,"อุตรดิตถ์","002","ภงด50",127096606.75
2565,"อุตรดิตถ์","002","ภงด51",121638909.46
2565,"อุตรดิตถ์","002","ภงด53",56876269.10
2565,"อุตรดิตถ์","002","ภงด54",26007.36
2565,"อุตรดิตถ์","002","ภงด55",178101.12
2565,"อุตรดิตถ์","005","ทป3",5517795.09
2565,"อุตรดิตถ์","005","ภพ30",389146080.84
2565,"อุตรดิตถ์","005","ภพ36",588603.66
2565,"อุตรดิตถ์","006","ทป3",9101.49
2565,"อุตรดิตถ์","006","ภธ40",82944528.49
2565,"อุตรดิตถ์","007","อส10",2819940.23
2565,"อุตรดิตถ์","007","อส10.1",284045.00
2565,"อุตรดิตถ์","007","อส4",1918270.05
2565,"อุตรดิตถ์","007","อส4ก",85524.90
2565,"อุตรดิตถ์","007","อส4ข",1742759.29
2565,"อุตรดิตถ์","007","อส9",1252924.00
2565,"อุตรดิตถ์","009","รบ1",251.00
2565,"อุตรดิตถ์","010","รบ1",2.50
2565,"อุตรดิตถ์","011","ป2",1637263.00
2565,"อุตรดิตถ์","015","รบ1",2281.50
2565,"อุทัยธานี","001","ทป3",17230723.54
2565,"อุทัยธานี","001","ป2",6600.00
2565,"อุทัยธานี","001","ภงด1",16823232.06
2565,"อุทัยธานี","001","ภงด2",2049545.26
2565,"อุทัยธานี","001","ภงด3",12947057.55
2565,"อุทัยธานี","001","ภงด90",21799503.89
2565,"อุทัยธานี","001","ภงด91",12199578.41
2565,"อุทัยธานี","001","ภงด93",36971270.30
2565,"อุทัยธานี","001","ภงด94",8640902.27
2565,"อุทัยธานี","002","ทป3",1344318.68
2565,"อุทัยธานี","002","ป2",54800.00
2565,"อุทัยธานี","002","ภงด50",23420089.35
2565,"อุทัยธานี","002","ภงด51",23261822.53
2565,"อุทัยธานี","002","ภงด53",42329719.05
2565,"อุทัยธานี","002","ภงด54",2000.00
2565,"อุทัยธานี","002","ภงด55",286935.87
2565,"อุทัยธานี","005","ทป3",6997120.90
2565,"อุทัยธานี","005","ป2",600.00
2565,"อุทัยธานี","005","ภพ30",242272887.24
2565,"อุทัยธานี","005","ภพ36",499091.85
2565,"อุทัยธานี","006","ทป3",70580.33
2565,"อุทัยธานี","006","ภธ40",5319696.55
2565,"อุทัยธานี","007","อส10",3024204.00
2565,"อุทัยธานี","007","อส10.1",1200.00
2565,"อุทัยธานี","007","อส4",1473158.00
2565,"อุทัยธานี","007","อส4ก",83655.00
2565,"อุทัยธานี","007","อส4ข",434231.45
2565,"อุทัยธานี","007","อส9",2173044.00
2565,"อุทัยธานี","010","รบ1",4.00
2565,"อุทัยธานี","011","ป2",1040301.00
2565,"อุทัยธานี","015","รบ1",3.50
2565,"อุบลราชธานี","001","ทป3",108980127.47
2565,"อุบลราชธานี","001","ป2",6800.00
2565,"อุบลราชธานี","001","ภงด1",188425257.50
2565,"อุบลราชธานี","001","ภงด2",60402134.87
2565,"อุบลราชธานี","001","ภงด3",121007225.63
2565,"อุบลราชธานี","001","ภงด90",112129532.26
2565,"อุบลราชธานี","001","ภงด91",68368410.29
2565,"อุบลราชธานี","001","ภงด93",484553.16
2565,"อุบลราชธานี","001","ภงด94",45799113.90
2565,"อุบลราชธานี","002","ทป3",4715807.88
2565,"อุบลราชธานี","002","ป2",113600.00
2565,"อุบลราชธานี","002","ภงด50",393848736.27
2565,"อุบลราชธานี","002","ภงด51",380199285.76
2565,"อุบลราชธานี","002","ภงด53",390607123.67
2565,"อุบลราชธานี","002","ภงด54",5885614.65
2565,"อุบลราชธานี","002","ภงด55",1197052.61
2565,"อุบลราชธานี","005","ทป3",45193295.53
2565,"อุบลราชธานี","005","ป2",8500.00
2565,"อุบลราชธานี","005","ภพ30",2123166606.20
2565,"อุบลราชธานี","005","ภพ30.2",2631.53
2565,"อุบลราชธานี","005","ภพ36",7071096.51
2565,"อุบลราชธานี","006","ทป3",1225206.80
2565,"อุบลราชธานี","006","ภธ40",92180471.37
2565,"อุบลราชธานี","007","อส10",10153500.00
2565,"อุบลราชธานี","007","อส10.1",1012034.00
2565,"อุบลราชธานี","007","อส4",4979720.00
2565,"อุบลราชธานี","007","อส4ก",215593.00
2565,"อุบลราชธานี","007","อส4ข",9645884.50
2565,"อุบลราชธานี","007","อส9",9713679.00
2565,"อุบลราชธานี","010","รบ1",5.00
2565,"อุบลราชธานี","011","ป2",6123694.00
2565,"อุบลราชธานี","015","รบ1",785.00
