year,particular,region,livestock_area,province,value,unit,source
2564,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,มุกดาหาร,30292,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ร้อยเอ็ด,113789,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,เลย,63770,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,สกลนคร,77996,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองคาย,56602,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองบัวลำภู,51370,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,อุดรธานี,188525,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,เชียงราย,98760,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,เชียงใหม่,383948,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,น่าน,83400,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,พะเยา,18532,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,แพร่,51938,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,แม่ฮ่องสอน,65594,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,ลำปาง,206122,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,ลำพูน,154446,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,กำแพงเพชร,259697,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,ตาก,160878,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,นครสวรรค์,198000,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,พิจิตร,62002,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,พิษณุโลก,152684,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,เพชรบูรณ์,246449,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,สุโขทัย,74216,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,อุตรดิตถ์,64671,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,อุทัยธานี,78796,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,กระบี่,89014,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ชุมพร,99375,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ตรัง,85410,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,นครศรีธรรมราช,364945,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,พังงา,42922,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,พัทลุง,502832,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ภูเก็ต,8712,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ระนอง,10136,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,สุราษฎร์ธานี,227904,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,นราธิวาส,7098,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,ปัตตานี,3725,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,ยะลา,8108,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,สงขลา,193086,ตัว,กรมปศุสัตว์
2564,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,สตูล,13520,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,กรุงเทพมหานคร,61,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,ชัยนาท,204837,ตัว,กรมปศุสัตว์
