year,particular,region,livestock_area,province,value,unit,source
2564,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,พิจิตร,868162,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,พิษณุโลก,746390,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,เพชรบูรณ์,926690,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,สุโขทัย,210017,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,อุตรดิตถ์,135045,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคเหนือ,ปศุสัตว์เขต 6,อุทัยธานี,305747,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,กระบี่,49937,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ชุมพร,62573,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ตรัง,110363,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,นครศรีธรรมราช,670764,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,พังงา,31924,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,พัทลุง,605590,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ภูเก็ต,22471,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,ระนอง,18806,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 8,สุราษฎร์ธานี,395450,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,นราธิวาส,331151,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,ปัตตานี,300400,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,ยะลา,267046,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,สงขลา,686362,ตัว,กรมปศุสัตว์
2564,จำนวนเป็ด,ภาคใต้,ปศุสัตว์เขต 9,สตูล,112176,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,กรุงเทพมหานคร,45358,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,ชัยนาท,1161901,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,นนทบุรี,149053,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,ปทุมธานี,431830,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,พระนครศรีอยุธยา,605152,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,ลพบุรี,1007657,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,สระบุรี,999780,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,สิงห์บุรี,139125,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 1,อ่างทอง,1592918,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,จันทบุรี,37952,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ฉะเชิงเทรา,1073743,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ชลบุรี,354493,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ตราด,16594,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,นครนายก,566714,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ปราจีนบุรี,599697,ตัว,กรมปศุสัตว์
