no,date,province,odpc,type_source,type_cause,place,detail_source,count_injured,type_injurey,count_dead,type_dead,data_source,explode
408,21/02/2023,กรุงเทพมหานคร,13,อุบัติเหตุขนส่ง,LPG,การจราจร/ขนส่ง,"""รถบรรทุกแก๊ส"" พลิกคว่ำบนมอเตอร์เวย์ ถังแก๊สกระจายเกลื่อนถนน ""รถบรรทุกแก๊ส"" พลิกคว่ำบนมอเตอร์เวย์ ถังแก๊สกระจายเกลื่อนถนน คนขับโดนไฟลวกบาดเจ็บสาหัส ขณะที่ ตำรวจสันนิษฐาน คาดสาเหตุเพลิงไหม้เกิดจากอุบัติเหตุยางรถหลังซ้ายระเบิด ทำรถพลิกคว่ำ 

เมื่อเวลา 11.40 น. วันที่ 21 ก.พ. 2566 พ.ต.ต.หญิงนรรศมณญ์ เจริญยิ่ง สว. (สอบสวน) สน.ตำรวจทางหลวง 1 กก.8 บก.ทล. รับแจ้งอุบัติเหตุมีรถบรรทุกแก๊สหุงต้มพลิกคว่ำแก๊สระเบิดไฟลุกไหม้มีผู้บาดเจ็บ เหตุเกิดบนถนนมอเตอร์เวย์ (ทล.7) ขาเข้า มุ่งหน้ากรุงเทพ กม.6+000 แขวงและเขตประเวศ กทม. รุดไปตรวจสอบพร้อมรถน้ำ 3 คัน ของสถานีดับเพลิงและกู้ภัยประเวศ และอาสาสมัครมูลนิธิร่วมกตัญญู 

ทั้งนี้ บริเวณที่เกิดเหตุอยู่บริเวณตรงข้ามทางออกถนนอ่อนนุช-บางนา พบรถบรรทุก 4 ล้อเล็ก ยี่ห้ออีซูซุ รุ่นเอ็นพีอาร์ 130 สีขาว ทะเบียน บท 7199 สมุทรปราการ พลิกตะแคงขวา เพลิงลุกไหม้ ส่วนถังแก๊สหุงต้มขนาดบรรจุ 15 กิโลกรัม จำนวน 127 ถัง กระเด็นกระจายเกลื่อนพื้นถนน มีเสียงระเบิดของถังแก๊สเป็นระยะและเปลวไฟลุกไหม้ที่ถังแก๊สและรถบรรทุกไฟพวยพุ่งสูงกว่า 5 เมตร ส่วนคนขับเป็นชายยังไม่ทราบชื่อ หนีออกมาจากตัวรถมีแผลโดนไฟลวกทั้งตัว เจ้าหน้าที่กู้ภัยนำส่ง รพ.สิรินธร เจ้าหน้าที่ระดมฉีดน้ำประมาณ 10 นาทีไฟดับ ขณะเดียวกันรถประชาชนที่ใช้ถนนมอเตอร์เวย์ต่างพากันกลับรถย้อนศรหนีเพื่อความปลอดภัย ทำให้การจราจรติดขัดทั้งขาเข้าและขาออก จากนั้นเจ้าหน้าที่ของกรมทางหลวงเคลื่อนย้ายรถ และถังแก๊สออกจากที่เกิดเหตุไปเก็บที่ สน.ตำรวจทางหลวง 1 กก.8 บก.ทล. ย่านลาดกระบัง เพื่อเปิดเส้นทางการจราจร 

ทางด้าน พ.ต.ท.พงศ์ศรัณย์ วังพลับ รอง ผกก. (สอบสวน) สทล.1 กก.8 บก.ทล. เผยว่า จากรายงานเบื้องต้นทราบว่า รถคันดังกล่าวขับมาคนเดียว มาบนทางหลวง 7 ขาเข้า มุ่งหน้ากรุงเทพฯ ในช่องทางด้านขวาสุดด้วยความเร็ว ก่อนจะเสียหลักพลิกคว่ำ ไม่มีคู่กรณี จนทำให้แก๊สหุงต้มระเบิด ส่งผลให้คนขับรถคันดังกล่าวได้รับบาดเจ็บถูกไฟลวกทั้งตัว เจ้าหน้าที่เร่งนำตัวส่งโรงพยาบาลสิรินธร ส่วนรถคันเกิดเหตุได้นำมาเก็บไว้ที่ กก.8 บก.ทล. และการจราจรขณะนี้คลี่คลายแล้ว พนักงานสอบสวนอยู่ระหว่างรอสอบปากคำผู้ได้รับบาดเจ็บ และตรวจสอบกล้องวงจรปิดเพื่อหาสาเหตุการเกิดอุบัติเหตุในครั้งนี้ อย่างไรก็ตาม รถบรรทุกแก๊สดังกล่าวใช้เชื้อเพลิงชนิดน้ำมันดีเซล เบื้องต้นสันนิษฐานคาดว่าสาเหตุเพลิงไหม้เกิดจากอุบัติเหตุยางรถหลังซ้ายระเบิดทำให้รถพลิกคว่ำ ถังแก๊สรั่วไหล เกิดการจุดติด และลุกลามตัวรถบรรทุกระเบิดมีไฟไหม้ ทำให้คนขับได้รับบาดเจ็บ.",1,คนขับรถ,0,,website:ไทยรัฐออนไลน์,ไม่ระเบิด
409,23/02/2023,ปราจีนบุรี,6,สูญหาย,ซีเซียม-137,โรงไฟฟ้า,ผู้ว่าราชการจังหวัดปราจีนบุรี พร้อมด้วย สำนักงานปรมาณูเพื่อสันติ ตรวจสอบกรณีวัสดุบรรจุกัมมันตรังสี “ซีเซียม-137” เป็นอุปกรณ์วัดระดับขี้เถ้าในโซโล ขนาดเส้นผ่าศูนย์กลาง 5 นิ้ว ความยาว 8 นิ้ว หนัก 25 กิโลกรัม หายไปจากบริษัท เนชั่นแนล เพาเวอร์แพลนท์ 5 เอ จำกัด ในนิคมอุตสาหกรรม 304 ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี โดยสำนักงานปรมาณูเพื่อสันติได้ตรวจเช็กอย่างละเอียด และยืนยันว่า สารที่พบในโรงหลอมเหล็กที่ อ.กบินทร์บุรี เป็นวัสดุกัมมันตรังสี ซีเซียม-137 สำนักงานปรมาณูเพื่อสันติ (ปส.) ได้ส่งเจ้าหน้าที่เข้าตรวจวัดรังสี ในอุตสาหกรรมโรงหลอมโลหะจากเศษเหล็กที่เลิกใช้แล้ว ในพื้นที่จังหวัดปราจีนบุรี จำนวน 5 แห่ง วันที่ 17 มีนาคม เวลา 14.30-16.00 น.ได้แก่ บริษัท หยงซิง สตีล (ไทยแลนด์) จำกัด 139 หมู่ที่ 13 ตำบลหัวหว้า อำเภอศรีมหาโพธิ วันที่ 19 มีนาคม เวลา 09.30-18.30 น. ได้แก่ 2.1 บริษัท เชาว์ สตีล อินดัสทรี จำกัด (มหาชน) เลขที่518/1 หมู่ที่ 9 ต.หนองกี่ อ.กบินทร์บุรี 2.2 บริษัท เค ที พี สตีล จำกัด เลขที่ 111 หมู่ที่ 6 ต.หาดนางแก้ว อ.กบินทร์บุรี 2.3 บริษัท ที เอส บี เหล็กกล้า จำกัด เลขที่ 502 หมู่ที่ 9 ต.หนองโพรง อ.ศรีมหาโพธิ 2.4 บริษัท สิงห์ไทย สตีล จำกัด เลขที่ 122 หมู่ที่ 11 ต.หัวหว้า อ.ศรีมหาโพธิ ใช้เครื่องมือวิเคราะห์ไอโซโทปรังสี ในการตรวจสอบ เพื่อใช้สำรวจปริมาณรังสี และวิเคราะห์ชนิดของสารกัมมันตรังสีจากวัตถุต้องสงสัย ผลการตรวจสอบพบว่ามีโรงงานแห่งหนึ่ง มีการปนเปื้อนของสารกัมมันตรังสีซีเซียม-137 ในฝุ่นโลหะที่ได้จากผลิตโลหะ,0,,0,,Event-based DDC,ไม่ระเบิด
410,02/03/2023,ชลบุรี,6,ระเบิด,แก๊ส,โรงงาน,"ระทึก โรงงานขนมชื่อดัง แก๊สระเบิด 650 ชีวิต วิ่งหนีตายอลหม่าน ไฟคลอกสาหัส 2 เจ็บ 2 พนักงานเล่านาทีเกิดเหตุ กำลังผัดไส้ขนม

เมื่อเวลา 22.40 น. วันที่ 2 มี.ค. 2566 พ.ต.อ.ชัยรัชช์กิตติ์ ชัยปฏิวัติ ผกก.สภ.พานทอง จ.ชลบุรี รับแจ้งเหตุแก๊สระเบิด มีผู้ได้รับบาดเจ็บหลายราย ภายในบริษัทผลิตขนม เอ็นเอสแอล ฟู้ดส์ จำกัด มหาชน เลขที่ 700/836 หมู่ 6 ต.หนองตำลึง อ.พานทอง จ.ชลบุรี ที่เกิดเหตุพบพนักงานกำลังชุลมุนวุ่นวายวิ่งหนีเอาชีวิตรอดออกมาจากโรงงาน พบผู้ได้รับบาดเจ็บ 4 ราย ได้แก่ น.ส.กิติยา ถาบุญเรือง อายุ 24 ปี ถูกไฟคลอกเป็นแผลพุพองทั้งตัวกว่า 80% น.ส.จันรี อายุ 30 ปี ชาวกัมพูชา ถูกไฟคลอกมีแผลทั้งตัว อาการสาหัส นางสอม อายุ 40 ปี ชาวกัมพูชา ได้รับบาดเจ็บเล็กน้อย และนายบุญจันทร์ บารมี อายุ 18 ปี ชาวลาว ได้รับบาดเจ็บเล็กน้อย กู้ภัยเร่งปฐมพยาบาล ก่อนนำทั้งหมดส่งโรงพยาบาลพานทองทันที จากการตรวจสอบพบว่าโรงงานดังกล่าวมีพนักงานทั้งหมด 650 คน สอบถามพนักงานที่อยู่ในเหตุการณ์ กล่าวว่า จุดที่เกิดเหตุเป็นเตาแก๊สที่เอาไว้ผัดไส้ขนมยี่ห้อดัง ขณะกำลังผัดไส้ขนมอยู่ แก๊สก็ระเบิดทันที ขณะที่ จป.ของโรงงานไม่อนุญาตให้เจ้าหน้าที่ตำรวจและฝ่ายปกครองเข้าไปในที่เกิดเหตุ โดยชี้แจงว่าสาเหตุมาจากแก๊สระเบิดเท่านั้นและไม่มีไฟไหม้ แต่มีกลุ่มควันบริเวณที่เกิดเหตุ และกั้นพื้นที่ไว้แล้ว ไม่ให้ใครเข้าใกล้เด็ดขาด ตำรวจจะสอบสวนคนเจ็บอย่างละเอียดอีกครั้ง เพื่อหาสาเหตุที่แท้จริง และจะดำเนินการตามกฎหมายต่อไป",4,พนักงาน,0,,website:Khaosod Online,ระเบิด
411,05/03/2023,ลพบุรี,4,ไฟไหม้,บ่อขยะ,บ่อขยะ,"วันที่ 5 มีนาคม 2566 เวลาประมาณ 17.00 น. เกิดเหตุเพลิงไหม้สถานที่กำจัดขยะของ ทต.ท่าวุ้ง ตั้งอยู่ที่ หมู่ 5 ตำบลท่าวุ้ง อำเภอท่าวุ้ง จังหวัดลพบุรี ขนาดพื้นที่เกิดเหตุเพลิงไหม้ประมาณ 25 ไร่ ทาง ทต.ท่าวุ้งได้ขอสนับสนุนรถดับเพลิงจาก อบต.บางคู้ อบต.หัวสำโรง อบต.บ้านเบิก อบต.ท่าโขลง อบต.บางงา อบต.โคกสลุด อบต.โคกลำพาน อบต.โพตลาดแก้ว ปภ.จ.ลพบุรี อบต.ท่าวุ้ง ทต.ท่าวุ้ง ทต.ป่าตาล อบต.ท่าแค อบต.มุจลินท์ ทต.ถนนใหญ่ มทบ.13 เพื่อเข้าควบคุมเพลิง 2. วันที่ 8 มีนาคม 2566 เวลา 10.30 น. สคพ.7 และ ทสจ.ลพบุรี ได้เข้าตรวจสอบพื้นที่เกิดเหตุพบว่า สามารถควบคุมเพลิงไหม้ให้อยู่ในวงจำกัดแล้วแต่ยังมีความร้อนสะสมภายใต้กองขยะค่อนข้างมาก ซึ่งทต.ท่าวุ้งได้.ใช้รถแบคโฮ 2 คัน ในการเกลี่ยขยะและใช้รถดับเพลิงฉีดอัดน้ำไปในบริเวณที่คุกรุ่นของไฟ ซึ่งเมื่อเวลา 12.00 น. ควบคุมสถานการณ์ได้ร้อยละ 50 โดยสภาพพื้นที่ขณะตรวจสอบพบว่ามีกลุ่มควันค่อนข้างมาก ไม่พบน้ำจากการดับเพลิงไหลออกนอกพื้นที่บ่อขยะ 3. สคพ.7 ดำเนินการตรวจวัดคุณภาพอากาศภายในบ่อขยะ จำนวน 2 จุด ด้วยเครื่องตรวจวัดคุณภาพอากาศขนาดพกพาพบว่า CO มีค่าอยู่ระหว่าง 3-46 ppm VOCs มีค่าอยู่ระหว่าง 0-8 ppm SO2 มีค่าอยู่ระหว่าง 0-0.2 ppm และ PM2.5 มีค่าอยู่ระหว่าง 936-4,586 มคก./ลบ.ม. ซึ่งคุณภาพอากาศในบ่อขยะมีค่าอยู่ในเกณฑ์ค่าขีดจำกัดการรับสัมผัสสารเคมีทางการหายใจแบบเฉียบพลัน ระดับที่ 1 ซึ่งไม่ก่อให้เกิดผลกระทบต่อสุขภาพของประชาชนรอบบริเวณบ่อขยะ เนื่องจาก รอบบ่อขยะเป้นบริเวณทุ่งนา ไม่มีบ้านเรือนประชาชนอยู่ใกล้เคียง แต่เนื่องจากค่า PM 2.5 ภายในพื้นที่เกิดเหตุ มีค่าเกินเกณฑ์มาตรฐานคุณภาพอากาศในบรรยากาศ จึงแนะนำให้ ทต.ท่าวุ้ง นำหน้ากาก N95 จนท.ตอบโต้เหตุ สวมใส่ เพื่อป้องกันตนเองในระหว่างการดับเพลิง 4.วันที่ 9 มีนาคม 2566 เวลา 11.30น. เทศบาลตำบลท่าวุ้งและหน่วยงานต่างๆ เข้าควบคุมควันขาวขึ้นอยู่เล็กน้อยในพื้นที่ส่วนกลาง และพื้นที่โดยรอบ และในเวลา 15.10น. ปภ.จังหวัดใช้กล้องความร้อนเข้าเช็ควัดอุณหภูมิที่บริเวณเกิดเหตุ ซึ่งพบกลุ่มควันมีเพียงเล็กน้อย หน่วยงานที่มาช่วยปฎิบัติ จึงขอถอนกำลังออกบางส่วน 5.วันที่ 12 มีนาคม เหตุการ์กลับสู่ภาวะปกติ",0,,0,,Event-based Province,ไม่ระเบิด
412,06/03/2023,สระแก้ว,6,ไฟไหม้,บ่อขยะ,บ่อขยะ,วันที่ 7 มีนาคม 2566 สำนักงานสาธารณสุขจังหวัดสระแก้ว โดยกลุ่มงานอนัมยสิ่งแวดล้อม และอาชีวอนามัย ลงพื้นที่ไฟไหม้ศูนย์กำจัดขยะมูลฝอยเทศบาลเมืองสระแก้ว ตำบลหนองบอน อำเภอเมืองสระแก้ว จังหวัดสระแก้ว ซึ่งสาเหตุไฟไหม้เนื่องจากมีการจุดไฟเผาไร่อ้อยด้านข้างบ่อขยะแล้วเกิดลุกลามมาในบริเวณบ่อขยะ ขณะนี้ยังคงมีการประทุของไฟขึ้นมาเป็นระยะๆ ค่า PM 2.5 บริเวณบ่อขยะ เท่ากับ 95-100 µg./m3 มีเจ้าหน้าที่จากหน่วยงานที่เกี่ยวข้องดำเนินการเฝ้าระวังอย่างใกล้ชิด,0,,0,,Event-based Province,ไม่ระเบิด
413,08/03/2023,สงขลา,12,รั่วไหล,น้ำมันไม่ทราบชนิด,แหล่งน้ำ,วันที่ 13 มีนาคม 2566 ทีมตระหนักรู้สถานการณ์ (SAT) กรมควบคุมโรค ได้รับแจ้งจากสำนักงานป้องกันควบคุมโรคที่ 12 จังหวัดสงขลา เมื่อวันที่ 8 มีนาคม 2566 พบเหตุการณ์คราบน้ำมันรั่วไหลลงทะเล จากเรือขนถ่ายน้ำมันที่นำน้ำมันไปส่งยังคลังน้ำมันของบริษัทแห่งหนึ่ง ใน อ.สิงหนคร ส่งผลกระทบต่อผู้ที่ประกอบอาชีพประมง ปลาเน่าตาย ส่งผลให้น้ำมีกลิ่นเหม็น ประมาณ 10 หลังคาเรือน อีกทั้งประชาชนมีอาการคันตามมือและเท้า จำนวน 39 ราย,39,,0,,Event-based DDC,ไม่ระเบิด
414,12/03/2023,กาฬสินธุ์,7,ไฟไหม้,บ่อขยะ,บ่อขยะ,"รายงานสถานการณ์ไฟไหม้บ่อขยะ ประจำวันที่ 15 มีนาคม 2566 จากเหตุการณ์ไฟไหม้บ่อขยะพื้นที่จำนวน 10 ไร่ ในเขตพื้นที่ทั้งหมด 30 ไร่ ซึ่งมีจำนวน 4 อปท. ได้นำขยะมาทิ้ง ณ จุดนี้ ได้แก่ เทศบาลตำบลโนนบุรี เทศบาลตำบลนิคม เทศบาลตำบลโนนศิลา และเทศบาลตำบลนามะเขือ ผลการวัดข้อมูลค่าเฉลี่ย 24 ชั่วโมง วันที่ 15 มีนาคม 2566 วัดโดยเครื่อง Dustboy ณ จุดวัดสำนักงานสาธารณสุขอำเภอสหัสขันธ์ เท่ากับ 49 µg/m³ อยู่ในเกณฑ์คุณภาพอากาศปานกลาง ในวันนี้สามารถควบคุมเปลวไฟไว้ได้แล้ว แต่ยังคงมีการระอุของความร้อนทำให้เกิดควันขึ้นมาจากบ่อขยะ ส่งผลทำให้ประชาชนในพื้นที่ได้รับผลกระทบจากฝุ่นควัน และกลิ่นจากสารพิษ จากจุดศูนย์กลางบ่อขยะระยะ 3-5 กิโลเมตรโดยรอบ กระทบไปยัง 6 หมู่บ้าน ได้แก่ หมู่ 1, 4, 9 ตำบลสหัสขันธ์ หมู่ 1, 3, 4 ตำบลโนนน้ำเกลี้ยง ในคืนวันที่ 14 มีนาคม 2566 ได้รับรายงานจากผู้นำหมู่บ้าน มีกลิ่นเหม็น และกลุ่มควันปกคลุมในหมู่บ้านและบริเวณใกล้เคียง ทางผู้นำได้ประสานนายกเทศมนตรี ปลัดอำเภอที่ดูแลพื้นที่ และได้เตรียมแผนอพยพเมื่อมีเหตุสมควร ช่วงเช้า วันที่ 15 มีนาคม 2566 เวลา 08.00 น. กลุ่มควันเริ่มเบาบางลงมาก ทางด้านผู้ป่วยติดเตียงที่กลับจากการรักษาตัวที่ รพ.แจ้งความประสงค์อยากกลับไปรักษาที่ รพ.เพื่อหลีกเลี่ยงอันตรายจากการสูดดมฝุ่นควัน และกลิ่นจากสารพิษ จากการเฝ้าระวังผู้ป่วยที่ได้รับผลกระทบจากกรณีไฟไหม้บ่อขยะบริเวณพื้นที่ตำบลโนนน้ำเกลี้ยง ระหว่างวันที่ 13 มีนาคม 2566 - 15 มีนาคม 2566 ดังนี้ ในวันที่ 14 มีนาคม 2566 พบผู้ป่วย จำนวน 1 ราย เป็นเพศหญิง อายุ 77 ปี ภูมิลำเนา ม.3 ต.โนนบุรี ผู้ป่วยพักอาศัยที่เถียงนา อยู่ในรัศมีจุดทิ้งขยะ ประมาณ 1 กิโลเมตร จึงได้รับกลิ่นควันจากไฟไหม้บ่อขยะ ระยะเวลารับสัมผัสควันไฟ ตั้งแต่ช่วงเย็นวันที่ 12 – 14 มีนาคม 2566 ระยะเวลาที่ได้รับสัมผัสควันไฟโดยเฉลี่ย 24 ชั่วโมง/วัน มาด้วยอาการ ไอ มีน้ำมูก เจ็บหน้าอก คันตามร่างกาย ปวดศีรษะ เป็นมา 1 วัน เข้ารับการรักษาที่โรงพยาบาลสหัสขันธ์ แพทย์ให้คำแนะนำในการปฏิบัติตัว ถ้าอาการรุนแรงขึ้นให้ติดต่อเจ้าหน้าที่สาธารณสุขหรือไปโรงพยาบาลทันที",9,ชาวบ้าน,0,,Event-based Province,ไม่ระเบิด
415,15/03/2023,สมุทรปราการ,6,รั่วไหล,LPG,โรงงาน,"หวิดซ้ำรอย โรงงานบรรจุแก๊ส แอลพีจี รั่วไหล จากรถบรรทุก
หวิดซ้ำรอย โรงงานบรรจุก๊าชระเบิด ย่านอำเภอบางเสาธง จังหวัดสมุทรปราการ เมื่อเจ้าหน้าที่ฝ่ายป้องกันและบรรเทาสาธารณะภัยเทศบาลตำบลบางเสาธง ได้รับแจ้งจากโรงงานบรรจุก๊าช แอลพีจี แห่งหนึ่ง ซึ่งตั้งอยู่ภายในซอย ไทยประกัน 1/11 ตำบลบางเสาธง อำเภอบางเสาธง จังหวัดสมุทรปราการ ว่ามีก๊าช แอลพีจี รั่วไหล ออกจากรถบรรทุกก๊าช 18 ล้อ ซึ่ง รถคันดังกล่าวบรรจุก๊าชมา ประมาณ 15,000 กิโลกรัม หรือ 15 ตัน เพื่อมาถ่ายลงถังที่โรงงานบรรจุในซอยดังกล่าว หลังรับแจ้งจึงประสานของรถดับเพลิงจากเทศบาลข้างเคียง เข้าร่วมสนับสนุนในจุดเกิดเหตุ โดยเจ้าหน้าที่ดับเพลิงได้ช่วยกันระดมกันฉีดน้ำเข้าที่ บริเวณวาลล์ที่อยู่บริเวณบนถังก๊าซ ซึ่งเป็นจุดรั่วไหลของก๊าช แอลพีจี ได้พวยพุ่งออกมา ก่อนที่จะให้เจ้าหน้าที่ดำเนินการปิดวาลล์ดังกล่าว แต่ เจ้าหน้าที่ต้องฉีดน้ำหล่อเลี้ยงบริเวณดังกล่าวให้ก๊าซทั้งหมดเจือจางอีกกว่า 2 ชั่วโมง โดยที่ได้ประชาสัมพันธ์ประชาชนรอบข้างให้งดกิจกรรมที่ก่อให้เกิดประกายไฟในขณะที่เจ้าหน้าที่ปฏิบัติหน้าที่ กว่าจะควบคุมสถานการณ์ได้ต้องให้เวลากว่า 2 ชั่วโมง เหตุการณ์จึงเข้าสู่สภาวะปกติ โดยเหตุดังกล่าวเกิดขึ้นเมื่อช่วงเที่ยงที่ผ่านมา เวลา 11.30 น วันที่ 15 มีนาคม 2566",0,,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
416,20/03/2023,ตราด,6,อุบัติเหตุขนส่ง,LPG,การจราจร/ขนส่ง,"รถบรรทุกถังแก๊สหุงต้มเสียหลักพลิกคว่ำไฟลุกท่วมคัน คนขับบีบแตรขอความช่วยเหลือ สุดท้ายถูกไฟคลอก กู้ภัยฯ เผย พยายามช่วย แต่ช่วยไม่ได้เพราะเปลวไฟแรง 
เมื่อเวลา 12.25 น. วันที่ 20 มีนาคม 2566 สมาคมกู้ภัยสว่างบุญช่วยเหลือจังหวัดตราด ได้รับแจ้งมีอุบัติเหตุรถบรรทุกถังแก๊สเสียหลักพลิกคว่ำ มีผู้บาดเจ็บ 1 ราย บนถนนสายสุขุมวิท ขาเข้าเมืองตราด ก่อนถึงแขวงทางหลวงตราด ต.วังกระแจะ อ.เมือง จ.ตราด หลังรับแจ้งจึงส่งกำลังอาสากู้ภัยเดินทางรับผู้บาดเจ็บ 
เมื่อเจ้าหน้าที่เดินทางไปถึง พบรถยนต์บรรทุกถังแก๊สหุงต้มพลิกคว่ำอยู่ริมถนน มีถังแก๊สตกกระจายในที่เกิดเหตุ มีประกายไฟลุกไหม้อยู่บริเวณหลังรถ ขณะเดียวกันคนขับรถได้พยายามบีบแตรเรียกขอความช่วยเหลือจากเจ้าหน้าที่กู้ภัย แต่เจ้าหน้าที่กู้ภัยไม่สามารถเข้าไปช่วยเหลือได้ ก่อนจะประสานรถดับเพลิง อบต.วังกระแจะ เข้ามาระงับไฟที่กำลังลุกไหม้ 
ระหว่างที่เจ้าหน้าที่กำลังรอรถดับเพลิงอยู่นั้น ปรากฎว่า ไฟลุกโหมขึ้นตลอดเวลา ทำให้กู้ภัยต้องปิดถนนทันที เพื่อความปลอดภัย เมื่อรถดับเพลิงมาถึง ได้ฉีดน้ำสกัดไฟทันที โดยใช้เวลานานกว่า 30 นาที ในการระงับไฟ ก่อนที่อาสากู้ภัย ชุดเผชิญเหตุเข้าไประดมฉีดเลี้ยงไว้ เพื่อป้องกันไม่ให้ไฟปะทุขึ้นมาอีกรอบ 
เมื่อไฟสงบลงแล้ว พบผู้เสียชีวิตเป็นชาย 1 ราย ยังไม่ทราบชื่อ ส่วนถังแก๊สหุงต้มขนาด 16.4 กิโลกรัม สามารถรวมได้จำนวน 25 ถัง นอกจากนี้ยังพบว่ารถบรรทุกถังแก๊สคันนี้ติดตั้งแก๊ส LPG ด้วย ส่วนสาเหตุของอุบัติเหตุนั้น พบที่เกิดเหตุมีร่องรอยรถเสียหลักก่อนพลิกคว่ำ ขณะนำแก๊สหุงต้มไปส่งให้กับร้านค้าในเขตตัวเมืองตราด ส่วนสาเหตุที่แท้จริงนั้น ตำรวจอยู่ระหว่างการสืบสวน 
ด้านนายวสันฑ์ บุญสงวน อาสากู้ภัยสว่างบุญช่วยเหลือจังหวัดตราด กล่าวว่า เมื่อตนเองถึงที่เกิดเหตุเป็นคันแรก เราไม่สามารถช่วยคนขับรถได้ เนื่องจากเปลวไฟจากถังแก๊สโหมเข้ามาถึงตัวรถ ซึ่งเราพยายามช่วยเหลือแล้วแต่ก็ทำไม่ได้ แม้คนขับรถก็พยายามบีบแตรเรียกขอความช่วยเหลือตลอด จนกระทั่งถูกไฟคลอกเสียชีวิต",0,,1,คนขับรถ,FB :Fire & Rescue Thailand,ไม่ระเบิด
417,27/03/2023,สงขลา,12,รั่วไหล,Ammonia,โรงงาน,"ระทึก แอมโมเนียรั่วจาก รง.อาหารแช่แข็งสงขลา ต้องอพยพคนนับร้อย สารแอมโมเนียรั่วไหลจากโรงงานผลิตอาหารแช่แข็งส่งออกต่างประเทศใน จ.สงขลา ต้องอพยพคนงาน ชาวบ้านใกล้เคียงนับร้อยคน บางรายหมดสติต้องส่งโรงพยาบาล

เมื่อเวลา 22.00 น.วันที่ 27 มี.ค. 2566 เกิดเหตุสารแอมโมเนียรั่วภายในโรงงานผลิตอาหารแช่แข็งส่งออกต่างประเทศแห่งหนึ่งซึ่งตั้งอยู่ในพื้นที่หมู่ 1 ต.ท่าข้าม อ.หาดใหญ่ จ.สงขลา โดยสารแอมโมเนียได้รั่วมาจากไลน์การผลิต และฟุ้งกระจายไปทั่วทั้งภายในโรงงานและบริเวณโดยรอบโรงงานซึ่งมีบ้านของชาวบ้านอาศัยอยู่

ขณะเกิดเหตุในส่วนของไลน์การผลิตไม่มีคนงานทำงานมีเพียงเฉพาะทีมช่างทีมเข้าเวรอยู่ แต่ต้องอพยพคนงานที่พักอาศัยอยู่ภายในโรงงานนับร้อยคนซึ่งส่วนใหญ่เป็นแรงงานต่างด้าวชาวเมียนมาออกมาอยู่ยังศูนย์แพทย์ 3 ตำบล ซึ่งตั้งอยู่ริมถนนกาญจนวนิชและพ้นจากรัศมีการรั่วไหลของสารแอมโมเนีย ในจำนวนมีชาวบ้านบางส่วนที่อาศัยอยู่ใกล้กับโรงงานก็ต้องอพยพออกมาด้วย ซึ่งบางรายมีอาการอาเจียน เวียนศีรษะ และมีบางรายอาการรุนแรงถึงขึ้นหมดสติ และนำส่งโรงพยาบาลหลายแห่งในเมืองหาดใหญ่ อย่างเร่งด่วน ในขณะที่ทีมช่างของทางโรงงานเร่งเข้าไปแก้ไขจุดที่มีสารแอมโมเนียรั่วออกมาอย่างเร่งด่วน เพื่อไม่ให้ส่งผลกระทบมากไปกว่านี้",9,พนักงาน,0,,website:ไทยรัฐออนไลน์,ไม่ระเบิด
