no,date,province,odpc,type_source,type_cause,place,detail_source,count_injured,type_injurey,count_dead,type_dead,data_source,explode
11,07/02/2016,สระแก้ว,6,ไฟไหม้,บ่อขยะ,บ่อขยะ,,0,,0,,,
12,13/02/2016,สมุทรสาคร,5,รั่วไหล,Carbon dioxide,โรงงาน,,13,,0,,,
13,18/02/2016,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โกดัง,,0,,0,,,
14,22/02/2016,ชลบุรี,6,ไฟไหม้,เตาหลอม/เตาชุบสารเคมี,โรงงาน,,0,,0,,,
15,25/02/2016,กรุงเทพมหานคร,13,ไฟไหม้,NGV,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,,0,,0,,,
16,27/02/2016,พระนครศรีอยุธยา,4,ไฟไหม้,ประกายไฟจากการเชื่อม,อู่ซ่อมรถ,,0,,0,,,
17,28/02/2016,พิษณุโลก,2,ไฟไหม้,บ่อขยะ,บ่อขยะ,,0,,0,,,
18,07/03/2016,กรุงเทพมหานคร,13,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,,0,,3,,,
19,13/03/2016,สุพรรณบุรี,5,ระเบิด,พลุ/ดอกไม้ไฟ,บ้านพัก/ที่อยู่อาศัย,,1,,0,,,
20,14/03/2016,ขอนแก่น,7,รั่วไหล,Chlorine,สระว่ายน้ำ,,9,,0,,,
21,14/03/2016,กรุงเทพมหานคร,13,รั่วไหล,Pyrogen,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,,7,,8,,,
22,20/03/2016,นครศรีธรรมราช,11,ระเบิด,สเปรย์กระป๋อง,การจราจร/ขนส่ง,,0,,0,,,
23,20/03/2016,กรุงเทพมหานคร,13,รั่วไหล,LPG,การจราจร/ขนส่ง,,0,,0,,,
24,24/03/2016,ปทุมธานี,4,ไฟไหม้,สี ทินเนอร์,โรงงาน,,0,,0,,,
25,26/03/2016,ระยอง,6,ไฟไหม้,น้ำมันเครื่องจักร,โรงงาน,,1,,0,,,
26,30/03/2016,ปทุมธานี,4,ไฟไหม้,เครื่องสตรีมอะไหล่เครื่องบิน,โรงงาน,,1,,0,,,
27,16/04/2016,ลำปาง,1,อุบัติเหตุขนส่ง,LPG,การจราจร/ขนส่ง,,0,,0,,,
28,16/04/2016,อ่างทอง,4,อุบัติเหตุขนส่ง,น้ำมันไม่ทราบชนิด,การจราจร/ขนส่ง,,0,,0,,,
29,20/04/2016,ปราจีนบุรี,6,ไฟไหม้,บ่อขยะ,บ่อขยะ,,0,,0,,,
30,23/04/2016,นครราชสีมา,9,ไฟไหม้,ยาฆ่าหญ้า,การจราจร/ขนส่ง,,0,,0,,,
31,25/04/2016,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,,0,,0,,,
32,29/04/2016,สมุทรสาคร,5,ไฟไหม้,น้ำมันไม่ทราบชนิด,โรงงาน,,0,,0,,,
33,02/05/2016,กรุงเทพมหานคร,13,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,,0,,0,,,
34,03/05/2016,ตาก,2,ไฟไหม้,บ่อขยะ,บ่อขยะ,,0,,0,,,
35,05/05/2016,สุพรรณบุรี,5,ระเบิด,พลุ/ดอกไม้ไฟ,บ้านพัก/ที่อยู่อาศัย,,0,,6,,,
36,06/05/2016,ฉะเชิงเทรา,6,ไฟไหม้,น้ำมันไม่ทราบชนิด,การจราจร/ขนส่ง,,1,,0,,,
37,21/05/2016,ปัตตานี,12,อุบัติเหตุขนส่ง,น้ำมันเชื้อเพลิง,การจราจร/ขนส่ง,,0,,2,,,
38,26/05/2016,ระยอง,6,ระเบิด,เตาหลอม/เตาชุบสารเคมี,โรงงาน,,10,,0,,,
39,30/05/2016,จันทบุรี,6,อุบัติเหตุขนส่ง,น้ำมันไม่ทราบชนิด,การจราจร/ขนส่ง,,1,,0,,,
40,04/06/2016,กรุงเทพมหานคร,13,รั่วไหล,NGV,การจราจร/ขนส่ง,,1,,0,,,
41,04/06/2016,กรุงเทพมหานคร,13,รั่วไหล,LPG,การจราจร/ขนส่ง,,0,,0,,,
42,05/06/2016,กระบี่,11,ระเบิด,หม้อต้มไอน้ำ,โรงงาน,,2,,0,,,
43,06/06/2016,ชลบุรี,6,ไฟไหม้,น้ำมันไม่ทราบชนิด,การจราจร/ขนส่ง,,1,,0,,,
44,08/06/2016,กำแพงเพชร,3,ระเบิด,พลุ/ดอกไม้ไฟ,บ้านพัก/ที่อยู่อาศัย,,3,,0,,,
45,10/06/2016,แพร่,1,ระเบิด,พลุ/ดอกไม้ไฟ,บ้านพัก/ที่อยู่อาศัย,,0,,0,,,
46,13/06/2016,ปทุมธานี,4,ระเบิด,LPG,บ้านพัก/ที่อยู่อาศัย,,3,,0,,,
47,13/06/2016,นครปฐม,5,ไฟไหม้,LPG,โรงงาน,,0,,0,,,
48,17/06/2016,ชลบุรี,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โกดัง,,0,,0,,,
49,21/06/2016,ชลบุรี,6,ไฟไหม้,น้ำมันไม่ทราบชนิด,การจราจร/ขนส่ง,,0,,0,,,
50,29/06/2016,ชลบุรี,6,ระเบิด,LPG,แหล่งน้ำ,,4,,0,,,
51,02/07/2016,พระนครศรีอยุธยา,4,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,,0,,0,,,
52,02/07/2016,พระนครศรีอยุธยา,4,ระเบิด,สี ทินเนอร์,อู่ต่อเรือ,,0,,4,,,
53,11/07/2016,พระนครศรีอยุธยา,4,รั่วไหล,Ammonia,โรงงาน,,0,,0,,,
54,22/07/2016,กรุงเทพมหานคร,13,ไฟไหม้,ใยแก้วกันความร้อน,โรงงาน,,1,,0,,,
55,26/07/2016,สมุทรปราการ,6,ไฟไหม้,NGV,ปั๊มน้ำมัน/แก๊ส,,0,,0,,,
56,26/07/2016,กรุงเทพมหานคร,13,รั่วไหล,LPG,ปั๊มน้ำมัน/แก๊ส,,0,,0,,,
57,08/08/2016,ยะลา,12,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,,0,,0,,,
58,09/08/2016,หนองบัวลำภู,8,รั่วไหล,Ammonia,โรงงาน,,0,,0,,,
59,14/08/2016,กรุงเทพมหานคร,13,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โกดัง,,0,,0,,,
60,15/08/2016,สมุทรสาคร,5,ไฟไหม้,หม้อต้มไอน้ำ,โรงงาน,,0,,0,,,
61,22/08/2016,ระยอง,6,ระเบิด,ถังเก็บน้ำเสีย,โรงงาน,,1,,0,,,
62,22/08/2016,น่าน,1,ไฟไหม้,น้ำมันไม่ทราบชนิด,การจราจร/ขนส่ง,,0,,0,,,
63,22/08/2016,ลำปาง,1,ไฟไหม้,ขยะรีไซเคิล,โกดัง,,0,,0,,,
64,26/08/2016,นครราชสีมา,9,รั่วไหล,LPG,การจราจร/ขนส่ง,,0,,0,,,
65,27/08/2016,ปทุมธานี,4,ระเบิด,LPG,การจราจร/ขนส่ง,,1,,0,,,
66,27/08/2016,ชลบุรี,6,ลักลอบทิ้ง,Styrene,ชุมชน,,0,,0,,,
67,17/09/2016,สมุทรปราการ,6,ไฟไหม้,สี ทินเนอร์,โรงงาน,,0,,0,,,
68,22/09/2016,ระยอง,6,ไฟไหม้,กากอุตสาหกรรม,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,,0,,0,,,
69,29/09/2016,สมุทรปราการ,6,ไฟไหม้,Ammonia,ท่าเรือ,,11,,0,,,
70,29/09/2016,ระยอง,6,ไฟไหม้,น้ำมันไม่ทราบชนิด,โรงงาน,,1,,0,,,
71,29/09/2016,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,,0,,0,,,
72,03/10/2016,ระยอง,6,อุบัติเหตุขนส่ง,Epoxy,การจราจร/ขนส่ง,,0,,0,,,
73,11/10/2016,ระยอง,6,ปนเปื้อน,น้ำมันไม่ทราบชนิด,แหล่งน้ำ,,1,,0,,,
74,11/10/2016,สมุทรสาคร,5,ไฟไหม้,สี ทินเนอร์,โรงงาน,,1,,0,,,
75,14/10/2016,นครปฐม,5,ไฟไหม้,น้ำมันไม่ทราบชนิด,โรงงาน,,2,,0,,,
76,23/10/2016,ระยอง,6,รั่วไหล,Hydrochloric acid,โรงงาน,,0,,0,,,
77,11/11/2016,ระยอง,6,รั่วไหล,สี ทินเนอร์,โรงงาน,,0,,0,,,
78,16/11/2016,นครราชสีมา,9,ไฟไหม้,น้ำมันเชื้อเพลิง,การจราจร/ขนส่ง,,0,,0,,,
79,19/11/2016,สุราษฎร์ธานี,11,รั่วไหล,LPG,โรงงาน,,0,,0,,,
80,25/11/2016,ปราจีนบุรี,6,รั่วไหล,กำมะถัน,โรงงาน,,37,,0,,,
81,29/11/2016,กรุงเทพมหานคร,13,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,,0,,1,,,
82,01/12/2016,อุตรดิตถ์,2,ไฟไหม้,น้ำมันเชื้อเพลิง,การจราจร/ขนส่ง,,0,,1,,,
83,03/12/2016,สมุทรปราการ,6,ไฟไหม้,สี ทินเนอร์,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,,4,,1,,,
84,03/12/2016,ระยอง,6,ไฟไหม้,LPG,การจราจร/ขนส่ง,,1,,0,,,
85,04/12/2016,อุบลราชธานี,10,ไฟไหม้,สี ทินเนอร์,การจราจร/ขนส่ง,,0,,0,,,
86,06/12/2016,ชลบุรี,6,ระเบิด,เตาหลอม/เตาชุบสารเคมี,โกดัง,,0,,0,,,
87,07/12/2016,พระนครศรีอยุธยา,4,ไฟไหม้,กากอุตสาหกรรม,โรงงาน,,0,,0,,,
88,07/12/2016,นราธิวาส,12,รั่วไหล,Ammonia,โรงงาน,,0,,0,,,
89,09/12/2016,ระยอง,6,อุบัติเหตุขนส่ง,Hydrogen,การจราจร/ขนส่ง,,0,,0,,,
90,12/12/2016,ราชบุรี,5,ไฟไหม้,กากอุตสาหกรรม,โรงงาน,,0,,0,,,
91,12/12/2016,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,,0,,0,,,
92,18/12/2016,สระบุรี,4,ไฟไหม้,น้ำมันไม่ทราบชนิด,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,,2,,0,,,
93,20/12/2016,ระยอง,6,ไฟไหม้,น้ำมันเตา,โรงงาน,,0,,0,,,
94,20/12/2016,ปราจีนบุรี,6,ลักลอบทิ้ง,น้ำมันไม่ทราบชนิด,แหล่งน้ำ,,0,,0,,,
95,23/12/2016,พิจิตร,3,ไฟไหม้,สารเคมีกันยุง,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,,0,,0,,,
