No,Date,Province,ODPC,Type_Source,Type_Cause,Place,Detail_Source,Count_Injured,Type_Injurey,Count_Dead,Type_Dead,Data_Source,explode
371,11/06/2022,ฉะเชิงเทรา,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"""เพลิงไหม้"" เผาโรงงานเม็ดพลาสติก ที่บางปะกง ไฟแดงฉาน-วอด 2 อาคารทรุด",0,,0,,website:ไทยรัฐออนไลน์,ไม่ระเบิด
372,14/06/2022,สมุทรปราการ,6,ไฟไหม้,ยางรถยนต์,ชุมชน,เมื่อเวลา 10.20 น.ที่ผ่านมา เกิดเหตุเพลิงไหม้กองยางเก่า บริเวณข้างปั้มน้ำมัน พื้นที่บางปู จ.สมุทรปราการ,0,,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
373,16/06/2022,ราชบุรี,5,ไฟไหม้,กากอุตสาหกรรม,โรงงาน,"ไฟไหม้ รง.กำจัดกากอุตสาหกรรมราชบุรีกว่า 10 ชั่วโมง ยังไม่สามารถควบคุมเพลิงได้ ควันไฟเริ่มส่งผลกระทบชาวบ้าน
ราชบุรี -ไฟไหม้โรงงานกำจัดกากขยะอุตสาหกรรมนานกว่า 10 ชั่วโมง ยังไม่สามารถควบคุมเพลิงได้ ควันไฟเริ่มฟุ้งกระจายไปทั่วบริเวณพื้นที่ใกล้เคียงหลายกิโลเมตร ส่งผลกระทบต่อสุขภาพของชาวบ้าน ทำให้แสบจมูก และเวียนหัว

หลังจากที่เกิดไฟไหม้ภายในโกดังเก็บถังสี และถังน้ำมัน ภายในโรงงานแวกกาเบจ รีไซเคิล ซึ่งตั้งอยู่หมู่ 8 ต.รางบัว อ.จอมบึง จ.ราชบุรี ตั้งแต่ช่วงเช้าของวันนี้ (16 มิ.ย.) โดยมีการระดมรถดับเพลิงจากหลายพื้นที่ และในจังหวัดใกล้เคียง รวมทั้งชมรมอาสาสมัครบรรเทาสาธารณภัยภาคตะวันตก และรถดับเพลิงจากหน่วยกู้ภัยสว่างราชบุรี รวมกว่า 80 คัน ได้ผลัดเปลี่ยนหมุนเวียนกันเข้าไปฉีดน้ำดับเพลิง แต่ยังไม่สามารถดับเพลิงได้

เนื่องจากน้ำไปกระทบกับน้ำมันยิ่งทำให้เพลิงโหมลุกขึ้น และมีการระเบิดตลอดเวลา ทางศูนย์ดับเพลิงขององค์การบริหารส่วนจังหวัดราชบุรี ต้องนำรถดับเพลิงขนาดใหญ่และรถดับเพลิงที่เป็นหุ่นยนต์เข้าช่วยทำการดับเพลิง นอกจากนี้ ยังมีหน่วยงานทหารได้นำรถบรรจุโฟมไปช่วยดับไฟอีกด้วย เบื้องต้นมีอาคารที่ถูกไฟไหม้และถล่มลงมาแล้ว จำนวน 3 อาคาร แต่ยังไม่มีรายงานผู้ได้รับบาดเจ็บหรือเสียชีวิต

ต่อมา นายวิวัฒน์ นิติกาญจนา นายกองค์การบริหารส่วนจังหวัดราชบุรี พร้อมกับหน่วยงานที่เกี่ยวข้องได้เข้าไปดูสถานการณ์ไฟไหม้ โดยมีนายบุรีพัฒน์ เภาศรี หัวหน้าชุดเฉพาะกิจปฏิบัติการบรรเทาสาธารณภัย ในการดับเพลิงภายในโรงงานในครั้งนี้ ให้ข้อมูลว่า ในการดับเพลิงต้องคอยผลัดเปลี่ยนหมุนเวียนกัน เนื่องจากร้อนมาก และน้ำไม่เพียงพอ ซึ่งพอฉีดน้ำเข้าไปโดยที่เราไม่ทราบว่าสารที่อยู่ข้างในนั้นเป็นสารอะไรบ้าง รู้แต่ว่าพอโดนละอองนั้นทำให้รู้สึกคันทั้งตัว โดยเน้นให้ทุกคนป้องกันตัวเองเป็นหลัก โดยเฉพาะเวลาที่มีการระเบิดเศษสังกะสีจะปลิวออกมา

นายไพฑูรย์ ปัตตนา อดีตนายก อบต.น้ำพุ อ.เมือง จ.ราชบุรี ให้ข้อมูลว่า ไฟไหม้มาตั้งแต่ตอนตี 4 พบว่าควันไฟจำนวนมากลอยไปไกลหลายกิโลเมตร ส่งกลิ่นเหม็น แสบจมูก และเวียนหัว ซึ่งโรงงานนี้รับกำจัดกากขยะอุตสาหกรรม และมีปัญหากับชาวบ้านมากว่า 20 ปี โดยชาวบ้านนั้นฟ้องโรงงานที่ทำให้ได้รับความเดือดร้อนจากกลิ่นเหม็นของสารเคมี รวมทั้งน้ำเสียที่ไหลออกมาจากโรงงานลงลำห้วยจนทำให้ปลาตาย และน้ำเสียยังซึมลงใต้ดิน

จนล่าสุดศาลได้สั่งให้โรงงานนั้นหยุดประกอบกิจการ และให้ดำเนินการแก้ไข แต่จนถึงวันนี้ยังไม่มีการแก้ไข และยังมีการลักลอบประกอบกิจการ โดยล่าสุดเมื่อต้นเดือนที่ผ่านมา ทราบว่าจะมีผู้เข้ามารับเหมากากขยะอุตสาหกรรมที่ยังอยู่ในโรงงานทั้งหมด แต่ก็มาเกิดไฟไหม้เสียก่อน

ที่ผ่านมามีไฟไหม้เกือบทุกปี เพราะศาลมีคำสั่งห้ามประกอบกิจการจึงทำให้ไม่มีไฟไหม้ แต่มาปีนี้คาดว่าน่าจะมีการลักลอบทำอีกจึงทำให้เกิดไฟไหม้ เพราะในโกดังที่เกิดไฟไหม้นั้น พบว่ามีถังสารเคมีเป็นหมื่นๆ ลูก ขณะนี้ ผู้ใหญ่บ้านได้ประกาศเสียงตามสายแจ้งเตือนชาวบ้านให้สวมหน้ากาอนามัย ส่วนเด็กเล็กที่ใต้ลมให้นำไปอยู่ในที่มีอากาศถ่ายเท",0,,0,,ผู้จัดการออนไลน์,ไม่ระเบิด
374,18/06/2022,สมุทรปราการ,6,ไฟไหม้,วัสดุไวไฟ,โรงงาน,"สมุทรปราการ-ไฟไหม้โรงงานผลิตสี นักดับเพลิงเจ็บ 2 ราย
เมื่อเวลา 11.00 น. ของวันที่ 18 มิถุนายน 2565 เกิดเหตุเพลิงไหม้โรงงานผลิตสี ถนนเทพารักษ์ กม.10 ต.บางพลีใหญ่ อ.บางพลี จ.สมุทรปราการ 
ที่เกิดเหตุเพลิงไหม้ชื่อ บริษัทดาต้าเพนท์แนด์เคมีคอล จำกัด ประกอบกิจการผลิตสีทาอาคาร เลขที่ 150/83 ซอย วงค์แพทย์ พื้นที่ อบต.บางพลีใหญ่ งานป้องกันฯ อบต.บางพลีใหญ่ได้นำรถดับเพลิง และ อปท.ใกล้เคียง นำรถดับเพลิงเข้าระงับเหตุเพลิงไหม้ เบื้องต้นได้รับแจ้งมีผู้ได้รับบาดเจ็บ 3 ราย เป็นนักดับเพลิง 2 ราย เพลิงสงบเวลา 11.30 น.",3,ดับเพลิง 2 ไม่ทราบ 1,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
375,29/06/2022,ฉะเชิงเทรา,6,ไฟไหม้,สี/ทินเนอร์/ตัวทำละลาย,โรงงาน,เมื่อเวลา 17.25 รับแจ้งเหตุเพลิงไหม้ภายใน บริษัท เลเท็กซ์ ซิสเทมส์ จำกัด เลขที่ 79/2 หมู่1 ต.หอมศีล อ.บางปะกง จ.ฉะเชิงเทรา #กำลังอาสาสมัครดับเพลิงภาคตะวันออก จัดกำลังชุดปฏิบัติการภายในตัวอาคารเข้าตรวจสอบภายในที่เกิดเหตุ ที่้กิดเหตุป็นลักษณะเพลิงลุกไหม้ภายในห้องอบสีภายในตัวโรงงานดังกล่าวจึงดำเนินการใช้น้ำร่วมกับทางเจ้าหน้าที่ดับเพลิงส่วนท้องถิ่น ดำเนินการใช้น้ำควบคุมเพลิงใช้เวลาประมาณ 15 นาทีจึงสามารถควบคุมเพลิงไว้ได้,0,,0,,FB :ชมรมอาสาสมัครดับเพลิงภาคตะวันออก,ไม่ระเบิด
376,02/07/2022,ฉะเชิงเทรา,6,ไฟไหม้,สี/ทินเนอร์/ตัวทำละลาย,โรงงาน,"เมื่อเวลา 19.15 รับแจ้งเกิดเหตุเพลิงไหม้ภายในบริษัทคาราบาวตะวันแดง จำกัด ม.2 ต.พิมพา อ.บางปะกง จ.ฉะเชิงเทรา #กำลังอาสาสมัครดับเพลิงภาคตะวันออก พร้อมชุดปฏิบัติการภายในตัวอาคารเข้าสนับสนุนภายในที่เกิดเหตุ ที่เกิดเหตุเป็นลักษณะเพลิงลุกไหม้ห้องอบสีและลุกลามกองวัสดุ ที่เกิดเหตุมีการใช้น้ำจำนวน 2-3 หัวฉีดทำการควบคุมเพลิงใช้เวลา 30 นาทีจึงสามารถควบคุมเพลิงไว้ได้ และระบายกลุ่มควันในที่เกิดเนื่องจากมีกลุ่มควันตกค้างภายในโรงงานดังกล่าวเป็นจำนวนมาก รายละเอียดและค่าเสียหายอยู่ระหว่างการสืบสวนของทางเจ้าหน้าที่

#ชมรมอาสาสมัครดับเพลิงภาคตะวันออก",0,,0,,FB :ชมรมอาสาสมัครดับเพลิงภาคตะวันออก,ไม่ระเบิด
377,07/07/2022,ระยอง,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"เมื่อเวลา 18.00 น.ของวันที่ 7 กรกฎาคม 2565 เกิดเหตุเพลิงไหม้ ภายในบริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน) เลขที่ 200 ม.1 ต.ทุ่งควายกิน อ.แกลง จ.ระยอง หน่วยดับเพลิง เทศบาลตำบลทุ่งควายกิน อ.แกลง จ.ระยอง และหน่วยงานใกล้เคียงระดมกำลังไปตรวจสอบ
ที่เกิดเหตุพบพนักงานกำลังวิ่งออกมารวมกันอยู่ด้านหน้าบริษัท พบควันไฟสีดำทะมึนพวยพุ่งออกมาจากตัวอาคารภายในโรงงาน รถดับเพลิงจำนวน 3 คัน พร้อมด้วยเจ้าหน้าที่ดับเพลิง จึงเข้าไปทำการดับไฟ โดยต้องปีนขึ้นไปบนหลังคา เพื่อทุบกระจกด้านบนของอาคารเพื่อฉีดน้ำเข้าไปด้านใน แต่ควันไฟสีดำก็ยังคงพวยพุ่งออกมาตลอดเวลา ต้องใช้เวลาประมาณ 1 ชั่วโมง จึงสามารถสกัดไฟไว้ได้ 
จากการตรวจสอบ พนักงานที่ อยู่ในเหตุการณ์ ได้ให้การว่า ก่อนเกิดเหตุช่างกำลังเชื่อมเหล็กอยู่ภายในอาคารที่กำลังอยู่ระหว่างการซ่อมแซมปรับปรุง โดยมีกล่องโฟม เก็บอยู่ภายใน ขณะที่ช่างกำลังเชื่อมสะเก็ดไฟได้ตกลงไปถูกกล่องโฟมจึงทำให้เกิดติดไฟขึ้นมา และ ลุกลามไปอย่างรวดเร็ว พนักงานจึงพาวิ่งกันออกมา แล้วแจ้งเจ้าหน้าที่มาดับไฟทันที
เบื้องต้นทางเจ้าหน้าที่ตำรวจ ตรวจสอบไม่พบผู้ได้รับบาดเจ็บแลเสียชีวิต ส่วนสาเหตุและมูลค่าความเสียหาย จะมีการประสานเจ้าหน้าที่ตำรวจวิทยาการจ.ระยอง เข้าตรวจสอบอีกครั้ง",0,,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
378,13/07/2022,นครราชสีมา,9,อุบัติเหตุขนส่ง,ดีเซล,การจราจร/ขนส่ง,"ระทึก! รถบรรทุกน้ำมันพลิกคว่ำบนถนน 304 โคราช น้ำมันดีเซลรั่วทะลัก ดับติดในรถ 1 ศพ
วันนี้ (13 ก.ค.) เวลา 08.51 น. พ.ต.ท. ณัฐภวรรธน์ พุ่มจัสตุรัส พนักงานสอบสวน สภ.ปักธงชัย จ.นครราชสีมา ได้รับแจ้งเกิดเหตุรถบรรทุกน้ำมัน ยี่ห้อ ISUZU FVM 240 สีขาว หมายเลขทะเบียน 70-8437 นครราชสีมา เสียหลักพลิกคว่ำลงข้างทางมีน้ำมันรั่วไหลเป็นน้ำมันดีเซล บนถนนทางหลวงหมายเลข 304 ขามุ่งหน้านครราชสีมา บริเวณทางโค้ง หน้าวัดปอแดง ต.ภูหลวง อ.ปักธงชัย จ.นครราชสีมา ท่ามกลางสายฝนที่ตกลงมาอย่างต่อเนื่อง ในที่เกิดเหตุพบมีผู้เสียชีวิตติดภายในรถ เป็นชาย 1 ราย อาสาสมัครมูลนิธิพุทธธรรมการกุศล (ฮุก 31) นครราชสีมา จุดปักธงชัย นำอุปกรณ์ตัดถ่างชุดที่ 8 จัด เข้าดำเนินการช่วยเหลือนำร่างผู้เสียชีวิตออกจากซากรถเรียบร้อย ทราบชื่อผู้เสียชีวิตคือ นายบุญชอบ พึ่งสระน้อย อายุ 58 ปี ที่อยู่ บ้านเลขที่ 99 ม.9 ต.สะแกราช อ.ปักธงชัย จ.นครราชสีมา รถพยาบาลนำร่างผู้เสียชีวิตส่งชันสูตร รพ.ปักธงชัย",0,,1,พนักงานขับรถ,website:ผู้จัดการออนไลน์,ไม่ระเบิด
379,15/07/2022,สระแก้ว,6,ไฟไหม้,เอทานอล,โรงงาน,"ผู้สื่อข่าวรายงานว่า เมื่อวันที่ 15 กรกฎาคม 2565 เกิดเหตุเพลิงไหม้ถังเอทานอลของโรงงานไท่ผิง เอทานอล จำกัด ตั้งอยู่ในพื้นที่ ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว โดยถังดังกล่าวเป็นถังขนาดใหญ่ที่ใช้สำหรับบรรจุเชื้อเพลิงเอทานอล ได้เกิดเหตุไฟลุกไหม้ขึ้นและเกิดเสียงระเบิด จำนวน 1 ถัง หลังเกิดเหตุเจ้าหน้าที่โรงงานได้แจ้งไปยังเจ้าหน้าที่ตำรวจ สภ.เมืองสระแก้ว พร้อมประสานงานเจ้าหน้าที่หน่วยกู้ภัยสว่างสระแก้ว เดินทางลงพื้นที่พร้อมรถดับเพลิงสว่างสระแก้วเข้าจุดเกิดเหตุเพื่อฉีดน้ำเร่งสกัดเพลิง โดยมีกำลังพลจิตอาสา กอ.รมน.สระแก้ว และเจ้าหน้าที่ทหารจากกรมทหารราบที่ 12 รักษาพระองค์ (ร.12 รอ.) พร้อมรถบรรทุกน้ำ 6,000 ลิตร เข้าช่วยเหลือดับเพลิงดังกล่าวอย่างเร่งด่วน เกรงว่าจะเกิดการระเบิดและลุกลามต่อเนื่อง ซึ่งเจ้าหน้าที่ใช้เวลาประมาณ 1 ชั่วโมง จึงสามารถควบคุมเพลิงให้อยู่ในวงจำกัด
ทั้งนี้ จากการตรวจสอบของเจ้าหน้าที่พบว่า ภายในบริเวณโรงงานดังกล่าวมีส่วนของโรงงานผลิตและถังบรรจุเอทานอลขนาดใหญ่แยกกันจำนวนหลายถัง ตั้งห่างกันประมาณ 10-20 เมตร ซึ่งขณะเกิดการลุกไหม้มีไฟไหม้โดยรอบไป 1 ถัง แต่ไม่เกิดการระเบิด เจ้าหน้าที่สามารถฉีดน้ำสกัดควบคุมเพลิงไว้ได้เสียก่อน หลังจากนี้เจ้าหน้าที่หน่วยงานที่เกี่ยวข้องจะเข้าตรวจสอบพื้นที่เกิดเหตุเพิ่มเติมอีกครั้ง ส่วนสาเหตุของการเกิดเหตุเพลิงไหม้ที่บริษัท ไท่ผิง เอทานอล จำกัด ครั้งนี้อยู่ระหว่างการสอบสวนของเจ้าหน้าที่ ล่าสุด ช่วงค่ำที่ผ่านมาเพลิงได้สงบเรียบร้อยแล้ว",1,พนักงานโรงงาน,0,,website: matichon online,ระเบิด
380,30/07/2022,ระยอง,6,ไฟไหม้,วัสดุรีไซเคิล,โกดัง,เมื่อเวลา 11.15 น.ที่ผ่านมา เกิดเหตุเพลิงไหม้โกดังเก็บวัสดุรีไซเคิล พื้นที่นิคมพัฒนา จ.ระยอง ขณะนี้เจ้าหน้าที่ดับเพลิงพร้อมกำลังอาสาสมัครดับเพลิงภาคคะวันออก อยู่ระหว่างระงับเหตุ ความคืบหน้าจะแจ้งให้ทราบ,0,,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
381,03/08/2022,ชุมพร,11,อุบัติเหตุขนส่ง,ดีเซล,การจราจร/ขนส่ง,"ระทึก! รถบรรทุกน้ำมันดีเซลส่งไปพม่าพลิกคว่ำบนถนนเพชรเกษมช่วงชุมพร-ระนอง น้ำมันรั่วนองพื้นถนน
เมื่อเวลา 14.00 น.วันนี้ (3 ส.ค.) ศูนย์วิทยุ 191 กองกำกับการตำรวจภูธรจังหวัดชุมพร ได้รับแจ้งเหตุมีรถพ่วงบรรทุกน้ำมันเสียหลักพลิกคว่ำ มีน้ำมันดีเซลรั่วไหลจำนวนมากบนถนนเพชรเกษม บริเวณโค้งน้ำพุ สะพานห้วยปริง หมู่ 2 ต.วังใหม่ อ.เมือง จ.ชุมพร จึงประสานเจ้าหน้า ปภ.จ.ชุมพร หน่วยกู้ภัยสายชล มูลนิธิชุมพรการกุศลสงเคราะห์ และรถดับเพลิงพื้นที่ใกล้เคียงออกช่วยเหลือป้องกันเหตุเพลิงลุกไหม้ ที่เกิดเหตุพบรถพ่วงเทรลเลอร์บรรทุกน้ำมัน ยี่ห้อวอลโว่ หมายเลขทะเบียน 72-2520 และตัวพ่วงทะเบียน 72-2521 ชลบุรี อยู่ในสภาพตะแคงอยู่กลางสะพานห้วยปริง หัวเก๋งพังยุบ ส่วนท้ายของแท็ง์น้ำมันแตกรั่ว มีน้ำมันดีเซลไหลทะลักเจิ่งนองบนผิวถนนและไหลลงคลองแหล่งน้ำใต้สะพานจำนวนมาก เจ้าหน้าได้กันรถทุกชนิดทั้งขาขึ้น และขาล่อง เพราะเกรงว่าน้ำมันที่รั่วออกมาจำนวนมากอาจจะไปโดนความร้อน ทำให้เกิดไฟลุกไหม้และระเบิดขึ้นได้ พร้อมทั้งให้รถดับเพลิงเทศบาลวังไผ่ และตำบลวังใหม่ เข้าฉีดน้ำเลี้ยงพร้อมกับให้หน่วยกู้ภัยเข้าไปถอดขั้วแบตเตอรี่รถออก เพื่อป้องกันกระแสไฟรั่ว เจ้าหน้าที่ใช้เวลานานกว่า 2 ชั่วโมง เพื่อเคลียร์พื้นที่ให้ปลอดภัย และรอให้รถเครนมายกรถพ่วงบรรทุกน้ำมันออกไปจากจุดเกิดเหตุเปิดการจราจรให้เป็นปกติต่อไป จากการสอบสวนทราบว่า รถบรรทุกน้ำมันคันดังกล่าวมี นายชำนาญ ศิริเวช อายุ 41 ปี เป็นคนขับ ซึ่งได้รับบาดเจ็บบริเวณศีรษะ บรรทุกน้ำมันดีเซลของบริษัทแห่หนึ่งมาจากคลังน้ำมันที่ปากน้ำชุมพร จำนวน 42,000 ลิตร เพื่อนำไปลงเรือที่ จ.ระนอง โดยน้ำมันดังกล่าวจะส่งออกไปยังประเทศพม่า ขณะขับรถมาถึงที่เกิดเหตุได้มีรถยนต์ขับออกมาจากข้างทางตัดหน้าอย่างกระชั้นชิด จึงได้กระชากพวงมาลัยรถหักหลบอย่างเร็ว ทำให้รถเสียหลักพลิกคว่ำดังกล่าว สำหรับจุดเกิดเหตุดังกล่าวเป็นถนนเพชรเกษม ช่วงระหว่างชุมพร-ระนอง ซึ่งเป็นเป็นโค้งหักศอกอันตราย ที่ผ่านมาเกิดอุบัติเหตุรถยนต์เสียหลักแหกโค้งพลิกคว่ำอยู่เป็นประจำมีผู้เสียชีวิตและบาดเจ็บแล้วหลายราย 
",1,พนักงานขับรถ,0,,website:ผู้จัดการออนไลน์,ไม่ระเบิด
382,30/08/2022,สมุทรปราการ,6,ระเบิด,LPG,โรงงาน,เมื่อเวลาประมาณ 00.30 น. วันที่ 30 สิงหาคม 2565 ศูนย์กู้ชีพปราการได้รับแจ้งเหตุโรงงานบรรจุก๊าซหุงต้ม เกิดการระเบิด ที่เกิดเหตุมีรายงานผู้บาดเจ็บหลายราย เหตุเกิดภายในโรงงานบรรจุก๊าซหุงต้ม ปตท. ของ บริษัท วีไอพีปิโตรเลียม จำกัด ตั้งอยู่เลขที่ 30/100-1 หมู่ที่ 11 ตำบลบางเสาธง อำเภอบางเสาธง จังหวัดสมุทรปราการ จึงระดมทีมกู้ชีพกู้ภัยจากโรงพยาบาลใกล้เคียง พร้อมประสานเจ้าหน้าที่ดับเพลิงจาก อบต.บางเสาธง และใกล้เคียงเข้าระงับเหตุ โดยที่เกิดเหตุโรงงานบรรจุก๊าซหุงต้มระเบิด พบว่ามีการช่วยเหลือนำผู้บาดเจ็บที่เป็นคนงานชายของโรงบรรจุก๊าซดังกล่าว ซึ่งพบว่าบาดเจ็บถูกไฟคลอกทั้งตัว อาการสาหัส จำนวน 5 ราย ออกมารอรถพยาบาลด้านนอก ขณะที่เกิดเหตุภายในโรงบรรจุก๊าซ ยังพบว่ามีแสงเพลิงที่กำลังโหมลุกไหม้รถยนต์และตัวอาคาร รวมถึงยางรถยนต์ที่ใกล้เคียงถังก๊าซขนาดใหญ่ภายในโรงบรรจุก๊าซดังกล่าว เจ้าหน้าที่ต้องวางแผนการปฎิบัติอย่างรัดกุมและปลอดภัยก่อนจะเข้าเคลียร์ฐานเพลิงเปลวไฟทีละจุดเพื่อควบคุมสถานการณ์ไม่ให้บานปลายมากไปกว่านี้ ท่ามกลางกลิ่นก๊าซแอลพีจียังคงฟุ้ง โดยเจ้าหน้าที่สั่งอพยพและปิดกั้นพื้นที่โดยเด็ดขาดเพื่อเคลียร์ที่เกิดเหตุ ใช้เวลากว่า 1 ชั่วโมงจึงสามารถควบคุมสถานการณ์และปิดวาล์วถังก๊าซทุกจุดได้สำเร็จ โดยในที่เกิดเหตุนอกจากจะมีถังขนาดใหญ่ ยังพบว่ามีถังก๊าซหุงต้มในครัวเรือนอีกเป็นร้อยใบกระจายทั่วบริเวณ จากการสอบถามคนงานเล่าว่า ก่อนเกิดเหตุไม่มีพนักงาน ขณะที่ชาวบ้านที่อาศัยอยู่ใกล้เคียงได้เล่าเหตุการณ์ให้ผู้สื่อข่าวฟังว่า เสียงระเบิดดัง ไกลไปหลายกิโลเมตรในรัศมีโดยรอบทำงานหรือบรรจุก๊าซ โดยโรงงานบรรจุก๊าซ แห่งนี้มีพนักงานทั้งคนไทยและต่างชาติรวมประมาณ 30 คน และพากันเข้านอนแล้ว ขณะกำลังนอนพักผ่อนกันจู่ ๆ ก็เกิดระเบิดขึ้นภายในโรงงานโดยไม่ทราบจุดที่แน่ชัด ทำให้แสงเพลิงและแรงอัดกระจายทั่วพื้นที่จนไปถูกเพื่อนคนงานหลายคนที่กำลังพักอยู่ในห้องพักคนงานภายในบริษัทและต้องพากันวิ่งหนีตายฝ่าวงล้อมของแสงเพลิงออกมา เบื้องต้นจากการตรวจสอบโรงงานดังกล่าวพบข้อมูลว่าเปิดเป็น โรงงานบรรจุก๊าซหุงต้มประมาณ 10 ปีแล้ว ขณะนี้เจ้าหน้าที่สั่งปิดกั้นพื้นที่และจัดทีมดับเพลิงและกู้ภัยเฝ้าระวังที่เกิดเหตุอย่างต่อเนื่อง,5,พนักงานโรงงาน,0,,website: กรุงเทพธุรกิจ,ไม่ระเบิด
383,09/09/2022,ฉะเชิงเทรา,6,ลักลอบทิ้ง,กากอุตสาหกรรม,บ่อดิน,"ชาวบ้านร้อง พบกากอุตสาหกรรมลักลอบทิ้งเกลื่อน 12 ไร่ จ.ฉะเชิงเทรา
นายวันชัย พนมชัย อธิบดีกรมโรงงานอุตสาหกรรม สั่งการด่วนให้ นายพฤกษ์ ศิโรรัตนเศรษฐ์ ผู้อำนวยการกองบริหารจัดการกากอุตสาหกรรม พร้อมด้วยเจ้าหน้าที่กองบริหารจัดการกากอุตสาหกรรม กองวิจัยเเละเตือนภัยมลพิษโรงงาน ศูนย์วิจัยเเละเตือนภัยภาคตะวันออก เจ้าหน้าที่อุตสาหกรรมจังหวัดฉะเชิงเทรา และหน่วยงานที่เกี่ยวข้องในพื้นที่ ร่วมลงพื้นที่ตรวจสอบบริเวณที่ดินเอกชนว่างเปล่า เนื้อที่ประมาณ 12 ไร่ ซึ่งเดิมเคยเป็นบ่อดินลูกรัง ณ หมู่ที่ 11 บ้านหนองสาธิต ตำบลหัวสำโรง อำเภอเเปลงยาว จังหวัดฉะเชิงเทรา 
โดยชาวบ้านบริเวณโดยรอบได้รับความเดือดร้อนจากกลิ่นเหม็นฟุ้งกระจายตามกระแสลมพัดจากที่ดินดังกล่าว แต่ไม่ทราบสาเหตุการเกิดกลิ่น เนื่องจากที่ดินมีประตูและรั้วรอบขอบชิด ทำให้คนภายนอกไม่สามารถมองเห็นหรือเข้าไปข้างในที่ดินได้
นายวันชัย กล่าวต่อว่า จากการลงพื้นที่ตรวจสอบเบื้องต้น ไม่พบเครื่องจักรเเละคนงาน แต่พบร่องรอยการฝังกลบ และพบสิ่งปฏิกูล กากของเสียอุตสาหกรรมที่อาจเข้าข่ายวัตถุอันตราย ทั้งที่เป็นของแข็ง อาทิ เศษบดย่อยอิเล็กทรอนิกส์ เศษพลาสติก เศษยาง เศษปูน เศษตะกอน ดินปนเปื้อน และของเสียที่เป็นของเหลวปนเปื้อน โดยเฉพาะน้ำปนเปื้อนคล้ายน้ำมัน กระจายรอบขอบเขตแดนเป็นจำนวนมาก 

คาดว่าของเสียน่าจะมาจากโรงงานอุตสาหกรรมหลายแหล่ง จากการพูดคุยกับที่ปรึกษาทางกฎหมายซึ่งได้รับมอบหมายแทนเจ้าของที่ดิน พบว่า ที่ดินแปลงนี้ไม่มีใบอนุญาตประกอบกิจการเเละใบอนุญาตครอบครองวัตถุอันตราย โดยเจ้าของที่ดินมองว่าการขออนุญาตเป็นหน้าที่ของผู้เช่า 


ทั้งนี้ กรอ. มีความกังวลถึงน้ำกากของเสียที่อาจมีสารอันตรายปนเปื้อน จะซึมลงไปในพื้นดินและแหล่งน้ำสาธารณะ เนื่องจากบริเวณโดยรอบมีลักษณะเป็นพื้นที่เกษตร อีกทั้งมีชุมชนที่อยู่ห่างออกไป 1-2 กิโลเมตร จึงส่งกลุ่มปฎิบัติการเคลื่อนที่เร็ว กรอ. ตรวจวัดคุณภาพอากาศจำนวน 4 จุด เก็บตัวอย่างสิ่งปฎิกูลหรือวัสดุที่ไม่ใช้แล้ว จำนวน 11 ตัวอย่าง ดิน 1 ตัวอย่าง และน้ำ 4 ตัวอย่าง 

โดยเบื้องต้นผลตรวจวัดค่าความเป็นกรดด่าง (pH) ของสิ่งปฏิกูลและวัสดุที่ไม่ใช้แล้ว และดิน พบว่ามีค่าอยู่ระหว่าง 4.2-10.1 ส่วนน้ำมีค่าอยู่ระหว่าง 7.5-8.1 และจะนำไปตรวจวิเคราะห์ในห้องปฏิบัติการหาค่ามลพิษรายการอื่น เพื่อควบคุมผลกระทบต่อสิ่งเเวดล้อมเเละชุมชน

ล่าสุด กรอ. ได้ลงบันทึกประจำวัน เพื่อดำเนินคดีกับเจ้าของที่ดิน ตาม พ.ร.บ.โรงงาน และ พ.ร.บ.วัตถุอันตราย เนื่องจากพื้นที่ดังกล่าวเป็นที่ดินเปล่าที่ไม่มีการขออนุญาตประกอบกิจการ ไม่ว่าจะเป็นลักษณะโรงงานฝังกลบ หรือการครอบครองวัตถุอันตราย ตลอดจนมีการลักลอบขนย้ายกากของเสียมาทิ้งโดยไม่ได้รับอนุญาต ซึ่งตามกฎหมาย ผู้ครอบครองของเสียมีความผิด ไม่สามารถปฏิเสธความรับผิดชอบได้ 

ทั้งนี้ กรอ. พร้อมขยายผลติดตามตรวจสอบหาที่มาและกระบวนการลักลอบทิ้ง เพื่อดำเนินการอย่างเฉียบขาดตามกระบวนการทางกฎหมายกับผู้มีส่วนเกี่ยวข้องต่อไป",0,,0,,website: กรุงเทพธุรกิจ,ไม่ระเบิด
